trial,N,n,p,K,plsi_err,plsi_acc,splsi_err,splsi_acc,slda_err,slda_acc,plsi_time,splsi_time,slda_time,spatial_lambd,seed,regens,splsi_iters
26,1000,1000,1000,3,3.1455950336610603,0.986,2.259926779391042,0.994,26.550166461935344,0.342,0.2597153186798095,26.396246671676636,90.2415759563446,0.0014893745087865,,,
27,1000,1000,1000,3,2.974177104109717,0.989,1.8965847547727304,0.998,25.012152957005135,0.411,0.2581706047058105,27.092330932617188,91.64988446235655,0.0014893745087865,,,
28,1000,1000,1000,3,2.3815254304629514,0.835,2.4104083607274176,0.869,24.00527878135762,0.333,0.2592556476593017,27.799646139144897,90.68036890029909,0.0014893745087865,,,
29,1000,1000,1000,3,3.441506245496764,0.963,2.8710264333662874,0.99,24.840268964190543,0.333,0.2583117485046386,32.37465810775757,90.7036440372467,0.0014893745087865,,,
30,1000,1000,1000,3,2.597488650266072,0.914,2.2373070443639387,0.913,25.943988488297663,0.312,0.2607672214508056,15.820573091506958,90.99129605293274,0.0014893745087865,,,
31,1000,1000,1000,3,2.4420992929768346,0.952,2.160081004697632,0.968,24.288065535044964,0.344,0.2597236633300781,24.60360288619995,91.22090458869934,0.0014893745087865,,,
32,1000,1000,1000,3,2.949482315685364,0.96,2.4505804483383717,0.983,25.16156763029752,0.364,0.2574403285980224,28.068904638290405,90.65774202346802,0.0014893745087865,,,
33,1000,1000,1000,3,2.968300679843481,0.931,2.0980983530938477,0.952,25.17482293490405,0.376,0.2560980319976806,35.64398217201233,89.43992376327515,0.0011032403768789,,,
34,1000,1000,1000,3,3.256117806351313,0.944,2.3694652209906697,0.961,24.86832186314943,0.326,0.2564399242401123,23.33994150161743,90.7716989517212,0.0011032403768789,,,
35,1000,1000,1000,3,2.7173188456650603,0.923,2.208011124424036,0.94,24.998196394506763,0.338,0.255023717880249,36.50276231765747,89.90685629844666,0.0014893745087865,,,
36,1000,1000,1000,3,2.7137847518182423,0.967,2.354090086407629,0.946,25.0459890930087,0.384,0.260524034500122,26.676040410995483,90.31297826766968,0.0014893745087865,,,
37,1000,1000,1000,3,2.548272357841389,0.965,2.563825849487263,0.979,26.03216042089183,0.321,0.2621612548828125,22.691017866134644,89.50874018669128,0.0020106555868618,,,
38,1000,1000,1000,3,3.2129269681219603,0.923,3.032565606788336,0.903,23.958882152644403,0.308,0.2606372833251953,37.41675615310669,90.08418917655943,0.0011032403768789,,,
39,1000,1000,1000,3,2.527859339969696,0.99,2.3577139428663294,0.998,23.901165689447044,0.336,0.2633302211761474,33.042423486709595,90.095454454422,0.0014893745087865,,,
40,1000,1000,1000,3,2.9756863478184044,0.893,2.128265464907852,0.868,24.072088201320113,0.33,0.2577381134033203,19.569864511489868,90.47519707679749,0.0014893745087865,,,
41,1000,1000,1000,3,2.8617723834817093,0.912,2.3421826062971505,0.893,24.512154887161305,0.313,0.2594022750854492,25.33311128616333,90.2528841495514,0.0014893745087865,,,
42,1000,1000,1000,3,2.812266913357109,0.919,2.3366229979000743,0.928,24.43663750529884,0.349,0.259347915649414,23.094573974609375,89.91495609283447,0.0014893745087865,,,
43,1000,1000,1000,3,2.6881146421137103,0.919,2.4287424983123067,0.934,25.173105321342355,0.306,0.2599024772644043,35.730854511260986,90.80731558799744,0.0020106555868618,,,
44,1000,1000,1000,3,2.7313475589822622,0.896,3.151558344734775,0.883,23.780969460973097,0.318,0.2587373256683349,28.773730754852295,90.68837356567384,0.0014893745087865,,,
45,1000,1000,1000,3,2.6991178391916812,0.912,2.206060608543482,0.921,24.58798071878731,0.32,0.2619292736053467,22.05867576599121,90.3675434589386,0.0014893745087865,,,
46,1000,1000,1000,3,2.684734746098413,0.905,2.502872814780314,0.888,24.482014611518014,0.33,0.2588353157043457,40.20665407180786,92.11504602432252,0.0011032403768789,,,
47,1000,1000,1000,3,2.684998809025247,0.967,2.3439413860573355,0.962,24.65510626443827,0.329,0.2543962001800537,23.88322401046753,90.82364988327026,0.0014893745087865,,,
48,1000,1000,1000,3,2.9652023400599457,0.923,2.1299608073009457,0.923,27.14950705008422,0.314,0.2560341358184814,13.96550679206848,89.56365537643433,0.0014893745087865,,,
49,1000,1000,1000,3,3.0652412827226807,0.933,2.0107862835207566,0.959,25.5122332073688,0.331,0.2574834823608398,19.497527837753296,89.46773099899292,0.0011032403768789,,,
0,100,1000,30,3,6.6127748210383235,0.8,2.8642995005646172,0.88,16.4429676609726,0.487,0.0215086936950683,36.38803148269653,97.4851131439209,0.0164313809438748,,,
1,100,1000,30,3,7.241532267002513,0.904,3.4356731670255014,0.939,16.036960959050898,0.651,0.02193284034729,39.05840587615967,97.1512894630432,0.0121713932917591,,,
2,100,1000,30,3,6.209239010689445,0.834,3.333210995403532,0.885,18.454716624147395,0.455,0.0226306915283203,34.87233591079712,96.9236011505127,0.0090158468827845,,,
3,100,1000,30,3,7.917735321010627,0.921,3.188830913344306,0.944,19.336961294969093,0.476,0.0220389366149902,26.463777542114254,96.36436867713928,0.0164313809438748,,,
4,100,1000,30,3,6.992050597398514,0.912,2.74425841777096,0.966,17.609797249793004,0.482,0.0225872993469238,38.357489585876465,97.2915256023407,0.0121713932917591,,,
5,100,1000,30,3,7.887020414066864,0.797,3.3740761754756456,0.88,16.829688091198857,0.415,0.0236651897430419,35.64187455177307,97.27972888946532,0.0121713932917591,,,
6,100,1000,30,3,6.747473512217313,0.879,3.460523176217974,0.903,17.87440274869351,0.483,0.0212910175323486,41.698227882385254,96.91331386566162,0.0164313809438748,,,
7,100,1000,30,3,7.161290960556292,0.938,3.3585485894414813,0.973,16.088828586647022,0.635,0.0217974185943603,42.53482675552368,97.6814420223236,0.0164313809438748,,,
8,100,1000,30,3,7.730821263187461,0.867,3.3231511105948557,0.938,16.96584803313915,0.462,0.0212695598602294,43.28316593170166,96.71963787078856,0.0164313809438748,,,
9,100,1000,30,3,6.126520841681159,0.893,3.102009029682721,0.905,15.335840127555263,0.617,0.0209980010986328,56.73158764839173,97.54849910736084,0.0164313809438748,,,
10,100,1000,30,3,6.161191316770706,0.956,2.7751704535902157,0.994,18.01299381056191,0.496,0.0211484432220459,38.26703429222107,96.79697227478027,0.0164313809438748,,,
11,100,1000,30,3,7.249979556701064,0.935,3.6255360715574216,0.966,18.82881900938076,0.526,0.0236480236053466,32.01762795448303,96.1878056526184,0.0164313809438748,,,
12,100,1000,30,3,6.51957282821198,0.899,2.7155760435780203,0.937,15.686628468787852,0.638,0.0211415290832519,49.15319633483887,97.71062088012695,0.0121713932917591,,,
13,100,1000,30,3,6.480165416762944,0.976,3.223139179554951,0.994,16.02611028816337,0.64,0.0245201587677001,48.31123924255371,98.09679436683656,0.0164313809438748,,,
14,100,1000,30,3,7.021025335110361,0.932,4.140207426111998,0.964,18.190977412181937,0.415,0.0229806900024414,48.79917287826538,96.90272903442384,0.0121713932917591,,,
15,100,1000,30,3,7.245172627334021,0.958,2.8697980828900818,0.988,18.89793899866912,0.505,0.0237140655517578,36.94257378578186,97.09282612800598,0.0121713932917591,,,
16,100,1000,30,3,6.80527711686756,0.918,3.078185150511678,0.966,18.855381035763717,0.437,0.0236258506774902,28.48818612098694,96.81534099578856,0.0121713932917591,,,
17,100,1000,30,3,7.303494606951507,0.926,3.141505690993468,0.947,18.011832621563027,0.521,0.0244784355163574,66.44187474250793,97.13450288772584,0.0164313809438748,,,
18,100,1000,30,3,7.938548891413273,0.814,4.314803336072472,0.866,18.190964492782964,0.445,0.0213775634765625,28.83036780357361,96.29475688934326,0.0121713932917591,,,
19,100,1000,30,3,7.244704374716184,0.86,3.1883773733586285,0.871,19.080587849376293,0.447,0.0221478939056396,40.68431758880615,96.743061542511,0.0164313809438748,,,
20,100,1000,30,3,6.431333829708812,0.903,2.9450573617550537,0.965,15.46792108379689,0.686,0.0248947143554687,36.3764443397522,97.47871541976927,0.0121713932917591,,,
21,100,1000,30,3,7.020765957171141,0.857,3.676889240616085,0.888,17.79863347837048,0.455,0.0245201587677001,34.76717734336853,97.54380941390993,0.0121713932917591,,,
22,100,1000,30,3,5.7600644117353355,0.883,3.153730045561108,0.905,14.308841423874176,0.633,0.0216774940490722,37.59265494346619,96.42483854293825,0.0164313809438748,,,
23,100,1000,30,3,6.0220686940344486,0.901,2.622078902977853,0.927,15.461933491127656,0.647,0.0224997997283935,51.43293833732605,96.28779363632202,0.0121713932917591,,,
24,100,1000,30,3,5.992682018469567,0.906,2.9732180166598607,0.919,18.581585160638383,0.432,0.0223057270050048,54.53840136528015,96.83183073997498,0.0121713932917591,,,
25,100,1000,30,3,6.504126093117586,0.946,2.583040838069784,0.954,15.519722437881851,0.678,0.0211608409881591,53.99982500076294,97.15777564048769,0.0121713932917591,,,
26,100,1000,30,3,7.437877144565853,0.861,3.349942966825678,0.944,17.580709470307337,0.424,0.0212368965148925,46.39788889884949,97.44365191459656,0.0121713932917591,,,
27,100,1000,30,3,6.673500584666158,0.903,3.1370500657985296,0.966,16.125923882360127,0.613,0.0221073627471923,61.69767713546753,97.77597212791444,0.0164313809438748,,,
28,100,1000,30,3,6.304817192490773,0.876,3.330401484580287,0.907,15.091883114682023,0.659,0.0211832523345947,34.98640990257263,96.90393733978271,0.0164313809438748,,,
29,100,1000,30,3,6.244263609037272,0.853,3.022655944995794,0.872,14.819589835774082,0.544,0.0215094089508056,47.22229361534119,97.31412863731384,0.0121713932917591,,,
30,100,1000,30,3,6.5685926095400005,0.91,3.098725818294718,0.956,15.0723452723685,0.567,0.0240190029144287,34.023425340652466,96.65734648704527,0.0121713932917591,,,
31,100,1000,30,3,6.243541722127653,0.894,2.9892710037745474,0.962,17.551982383649676,0.44,0.0232007503509521,52.57465100288391,97.1613519191742,0.0121713932917591,,,
32,100,1000,30,3,6.426043809909233,0.867,2.8250842102278577,0.924,18.41988351790342,0.433,0.0210816860198974,34.01111912727356,97.16215419769289,0.0164313809438748,,,
33,100,1000,30,3,6.268338484212301,0.774,3.4635277649584224,0.812,16.46016365338786,0.428,0.0222647190093994,35.481557846069336,96.9053246974945,0.0121713932917591,,,
34,100,1000,30,3,7.316902581433976,0.92,3.0511035094762673,0.98,17.122975397128602,0.456,0.0233426094055175,37.5050208568573,95.95459604263306,0.0121713932917591,,,
35,100,1000,30,3,6.994074488321992,0.922,2.9336597657687316,0.976,16.248966800825304,0.573,0.0221061706542968,61.92171382904053,97.73610544204712,0.0121713932917591,,,
36,100,1000,30,3,7.414184125056641,0.893,3.3564404592082684,0.942,18.44643208268316,0.442,0.0240943431854248,57.50320601463318,97.6130509376526,0.0164313809438748,,,
37,100,1000,30,3,6.857960241173924,0.887,3.6918871231884425,0.943,17.952255777855218,0.433,0.0211541652679443,33.05888485908508,96.74817180633544,0.0121713932917591,,,
38,100,1000,30,3,8.16119017623373,0.94,3.6220350077084063,0.965,19.433955266756566,0.465,0.0212287902832031,39.90458369255066,97.91246247291564,0.0164313809438748,,,
39,100,1000,30,3,7.38899285645798,0.88,3.7679948405998345,0.968,14.836365395563108,0.617,0.0221705436706542,43.81826829910278,96.75542974472046,0.0164313809438748,,,
40,100,1000,30,3,7.145407850654738,0.882,2.967394371490795,0.889,15.784750973012978,0.599,0.0229632854461669,46.84141445159912,97.2993814945221,0.0164313809438748,,,
41,100,1000,30,3,6.3253799324581825,0.822,2.958569917366002,0.872,18.217173847802815,0.425,0.0227413177490234,33.20779776573181,97.44587397575378,0.0090158468827845,,,
42,100,1000,30,3,6.673215059950814,0.883,3.0324346431830587,0.988,15.282053487519676,0.623,0.0214025974273681,43.01010751724243,98.84203290939332,0.0121713932917591,,,
43,100,1000,30,3,6.734678061304375,0.856,4.455914148598402,0.907,14.3513152582505,0.574,0.0218968391418457,42.04112935066223,96.94745111465454,0.0121713932917591,,,
44,100,1000,30,3,6.2946203706240755,0.838,3.6252455100142673,0.934,16.26823713065366,0.466,0.0238189697265625,32.13203549385071,97.06253790855408,0.0121713932917591,,,
45,100,1000,30,3,6.702726424355869,0.822,3.2753139263319553,0.896,16.673877495996344,0.482,0.0233893394470214,38.04242157936096,97.61214113235474,0.0164313809438748,,,
46,100,1000,30,3,7.050388094757174,0.918,3.5647652620205963,0.96,18.43672032305567,0.406,0.021752119064331,37.343621253967285,96.210520029068,0.0164313809438748,,,
47,100,1000,30,3,7.701616877074539,0.924,4.239480324578885,0.985,19.225984157400905,0.441,0.0226147174835205,39.79460835456848,97.0813946723938,0.0164313809438748,,,
48,100,1000,30,3,6.489807555861549,0.947,2.9112577167111864,0.984,18.674307829448622,0.392,0.0237114429473876,40.47179627418518,97.74758172035216,0.0121713932917591,,,
49,100,1000,30,3,6.286849979774822,0.922,2.872159876174235,0.923,16.96397103490383,0.55,0.021768569946289,49.78570580482483,96.68551516532898,0.0121713932917591,,,
0,50,1000,30,3,9.303933422002878,0.756,7.4390423868088,0.786,14.98876466983914,0.591,0.0211379528045654,80.06230139732361,91.6753249168396,0.0164313809438748,,,
1,50,1000,30,3,8.040311672712017,0.865,3.662474641198203,0.887,16.224040344090223,0.596,0.0213353633880615,38.33104610443115,90.16026306152344,0.022182364274231,,,
2,50,1000,30,3,7.661802115370252,0.858,4.67710604598274,0.922,15.576400852733352,0.56,0.0211355686187744,58.498170375823975,90.55957531929016,0.022182364274231,,,
3,50,1000,30,3,8.759895890508284,0.916,4.266813061704413,0.95,18.489772799692453,0.407,0.0213708877563476,59.234764099121094,91.4389832019806,0.0164313809438748,,,
4,50,1000,30,3,9.217097348748334,0.851,3.974247952495672,0.927,15.76830944109438,0.483,0.0210680961608886,41.901729345321655,90.41135954856873,0.0164313809438748,,,
5,50,1000,30,3,8.275316817360196,0.895,4.06501834063467,0.914,15.060996764645036,0.638,0.0210564136505126,34.120962619781494,90.63089776039124,0.022182364274231,,,
6,50,1000,30,3,11.665520469076585,0.844,5.707008034960597,0.936,18.793339529015867,0.452,0.0209174156188964,75.58264207839966,91.44473004341124,0.0164313809438748,,,
7,50,1000,30,3,8.464490530102376,0.831,3.868970162726878,0.917,14.74387563610207,0.609,0.0210609436035156,71.22189235687256,90.6639814376831,0.022182364274231,,,
8,50,1000,30,3,8.627210803479137,0.856,4.556702776248032,0.978,18.010718448604916,0.455,0.0213613510131835,62.73146152496338,90.42803478240968,0.0164313809438748,,,
9,50,1000,30,3,9.18856392338143,0.883,4.361041569006108,0.935,16.037691284200474,0.628,0.0212934017181396,41.93407702445984,90.42380881309508,0.022182364274231,,,
10,50,1000,30,3,9.762279603047462,0.841,4.795112827108621,0.909,17.65644296584643,0.45,0.0214354991912841,111.27150750160216,90.47497987747192,0.022182364274231,,,
11,50,1000,30,3,8.448897514217864,0.784,3.941719515004227,0.823,15.3107596610048,0.408,0.0214159488677978,42.67372012138367,90.7354941368103,0.0164313809438748,,,
12,50,1000,30,3,9.184571574032296,0.881,4.757540821655742,0.951,15.919858679766552,0.624,0.021226167678833,37.32642722129822,90.5447416305542,0.022182364274231,,,
13,50,1000,30,3,9.468338676263546,0.862,4.051343469881079,0.956,15.776759263287431,0.614,0.0212259292602539,43.26682662963867,90.98374819755554,0.022182364274231,,,
14,50,1000,30,3,9.03190740637906,0.824,3.7470887502032975,0.857,15.82339672973918,0.582,0.0213727951049804,39.16676878929138,90.54342317581175,0.0164313809438748,,,
15,50,1000,30,3,9.233927008421984,0.879,5.257995182569314,0.939,19.06641933948354,0.44,0.0212457180023193,34.08648490905762,89.39475345611572,0.022182364274231,,,
16,50,1000,30,3,8.429880546782394,0.784,4.299835369756888,0.877,16.65050218091451,0.412,0.020906925201416,72.85159468650818,90.37552213668825,0.0164313809438748,,,
17,50,1000,30,3,8.493920642923117,0.837,3.64383613973221,0.906,14.833398035569372,0.614,0.0212926864624023,31.63194274902344,90.94634914398192,0.0164313809438748,,,
18,50,1000,30,3,7.5421412398126435,0.874,3.945523921646848,0.93,14.589600099513309,0.651,0.0216906070709228,41.11595153808594,89.80763363838196,0.022182364274231,,,
19,50,1000,30,3,11.226556540380264,0.858,4.549830290316227,0.926,19.7029456163322,0.379,0.0210413932800292,44.372538566589355,91.18973422050476,0.022182364274231,,,
20,50,1000,30,3,9.963738128469243,0.839,4.954838381661956,0.935,17.209755038175754,0.518,0.021188735961914,50.69075655937195,91.07177829742432,0.022182364274231,,,
21,50,1000,30,3,8.895770017798403,0.873,5.4459741721865615,0.919,16.754971521133754,0.46,0.0216231346130371,37.470680713653564,90.49989318847656,0.022182364274231,,,
22,50,1000,30,3,8.427122071734109,0.913,3.601537667724829,0.985,15.654063910229036,0.631,0.021214485168457,32.97158408164978,90.25206780433656,0.0164313809438748,,,
23,50,1000,30,3,9.561369784352118,0.87,4.51924280380267,0.892,17.528076245007014,0.478,0.0215742588043212,53.28995680809021,89.62558817863464,0.022182364274231,,,
24,50,1000,30,3,10.722097072139391,0.837,4.820224519525517,0.905,17.71711458484951,0.433,0.0215067863464355,77.65626430511475,89.10840010643005,0.022182364274231,,,
25,50,1000,30,3,8.570157593153427,0.833,4.615017314675541,0.891,15.2494127734563,0.617,0.0210628509521484,34.14799118041992,89.9653673171997,0.022182364274231,,,
26,50,1000,30,3,8.577749114841884,0.845,3.9241440461987938,0.896,16.008370901085136,0.611,0.0212471485137939,45.09445762634277,89.58456492424011,0.0164313809438748,,,
27,50,1000,30,3,9.145510339214272,0.839,4.149492142813436,0.95,15.5033699153413,0.621,0.0212025642395019,36.145259618759155,89.69053435325623,0.0164313809438748,,,
28,50,1000,30,3,9.75035150000508,0.811,6.194625424272973,0.875,16.70136837286104,0.524,0.0213239192962646,52.88166332244873,90.10750937461852,0.022182364274231,,,
29,50,1000,30,3,8.708006012860421,0.821,5.016830442115963,0.921,14.977003682967432,0.502,0.0217931270599365,63.29920983314514,90.19929766654968,0.022182364274231,,,
30,50,1000,30,3,9.556369635219268,0.846,4.455901039167845,0.931,16.288370094608517,0.572,0.021303653717041,64.19852542877197,90.2507963180542,0.0164313809438748,,,
31,50,1000,30,3,9.334917655702236,0.847,4.5928756795873715,0.931,18.52677594096676,0.521,0.0213682651519775,61.4456787109375,89.85733938217163,0.022182364274231,,,
32,50,1000,30,3,9.967468567224923,0.875,4.292857049635185,0.953,18.25200585428121,0.502,0.021254539489746,46.87343883514404,90.68674492836,0.0164313809438748,,,
33,50,1000,30,3,9.023859026403803,0.895,3.933782916247822,0.952,15.323952343091609,0.603,0.0214805603027343,72.66404175758362,89.11760425567627,0.022182364274231,,,
34,50,1000,30,3,8.341649306372886,0.847,4.432714053967013,0.932,16.09648911020323,0.474,0.0211896896362304,73.37657380104065,89.55964374542236,0.022182364274231,,,
35,50,1000,30,3,9.5558919892624,0.781,4.182297395947691,0.868,17.957131497264626,0.447,0.0211565494537353,49.864768505096436,90.32602667808531,0.0164313809438748,,,
36,50,1000,30,3,9.773974167066845,0.853,4.580902671531417,0.919,16.807414139917846,0.51,0.0213880538940429,42.50808095932007,91.00464868545532,0.022182364274231,,,
37,50,1000,30,3,9.453847507797432,0.824,4.203117523184143,0.932,15.758448968192887,0.614,0.0215287208557128,36.87461543083191,89.61318564414978,0.022182364274231,,,
38,50,1000,30,3,9.624817248000651,0.896,4.629462496076174,0.952,16.870711463633807,0.549,0.0211427211761474,54.00152254104614,90.19836807250977,0.022182364274231,,,
39,50,1000,30,3,8.784080891029838,0.891,3.7334554933134863,0.946,14.665324861573168,0.645,0.0213453769683837,41.17388105392456,90.33896112442017,0.0164313809438748,,,
40,50,1000,30,3,10.726566960908931,0.871,4.376544627770745,0.962,15.646847423527362,0.587,0.0212137699127197,60.95843815803528,89.66813778877258,0.0164313809438748,,,
41,50,1000,30,3,8.457637615306055,0.835,4.556595983710797,0.857,17.76445341290309,0.42,0.0211644172668457,47.7552547454834,90.14458537101746,0.0164313809438748,,,
42,50,1000,30,3,8.98212255904525,0.84,3.927517358467784,0.91,14.94165468563122,0.655,0.0212848186492919,63.944847106933594,89.80473470687866,0.0164313809438748,,,
43,50,1000,30,3,11.401514858732876,0.778,5.70344049980808,0.933,17.345821738115184,0.475,0.0212540626525878,81.00991344451904,90.86668252944946,0.022182364274231,,,
44,50,1000,30,3,9.46061140110222,0.898,4.034077726569179,0.937,15.7977490885367,0.631,0.0215935707092285,37.212435483932495,90.63260388374329,0.022182364274231,,,
45,50,1000,30,3,8.299339597198722,0.86,4.33541363363645,0.963,14.975013685855531,0.592,0.0209896564483642,54.84799814224243,90.90619349479675,0.0164313809438748,,,
46,50,1000,30,3,9.584065130894627,0.838,5.244418600628892,0.892,16.509835123192797,0.471,0.0212244987487792,44.65236735343933,91.02095460891724,0.0299461917702118,,,
47,50,1000,30,3,9.620392430939292,0.853,4.513149597696796,0.948,15.73105848369818,0.632,0.0212764739990234,46.793803691864014,90.05170845985413,0.022182364274231,,,
48,50,1000,30,3,9.377056554790968,0.847,3.942523660385427,0.909,19.49773578241791,0.427,0.0213315486907959,56.889949560165405,90.82712531089784,0.0164313809438748,,,
49,50,1000,30,3,9.74159910299381,0.882,5.078674659720485,0.967,18.44503610498694,0.488,0.0213463306427001,43.036059856414795,90.58440494537354,0.0164313809438748,,,
0,30,1000,500,3,15.067619696867938,0.607,9.088622676376648,0.798,23.685217953304548,0.363,0.0989265441894531,116.08993625640868,88.85570216178894,0.0066784050983589,,,
1,30,1000,500,3,15.499942730477684,0.556,7.557494897067565,0.788,24.520514573281012,0.323,0.0960357189178466,97.5312819480896,88.22846245765686,0.0090158468827845,,,
2,30,1000,500,3,14.413922025828542,0.579,6.3729199683604545,0.877,23.755691020495572,0.359,0.0947928428649902,122.8369209766388,87.45107507705688,0.0066784050983589,,,
3,30,1000,500,3,17.36310976335503,0.546,8.216133882790334,0.89,25.059509644425063,0.337,0.0965287685394287,125.24019813537598,85.86171221733093,0.0066784050983589,,,
4,30,1000,500,3,17.819455709933525,0.513,7.088308762619449,0.842,24.02477312559584,0.383,0.0952036380767822,143.11571550369263,87.32067155838013,0.0090158468827845,,,
5,30,1000,500,3,16.074546852801298,0.587,6.51603780399307,0.939,25.26397903994078,0.353,0.0955986976623535,122.30882787704468,86.30912899971008,0.0066784050983589,,,
6,30,1000,500,3,15.335613110577736,0.636,6.571411867592077,0.912,25.169344104951655,0.348,0.095438003540039,72.59717512130737,88.33221292495728,0.0066784050983589,,,
7,30,1000,500,3,15.383495156407992,0.644,8.848074642062924,0.834,25.659709263652868,0.34,0.1008138656616211,101.87347841262816,87.54340696334839,0.0049469667395251,,,
8,30,1000,500,3,18.02221112178069,0.425,15.10728171299222,0.574,24.128600943526052,0.336,0.0946431159973144,201.06155610084537,86.76402592658997,0.0066784050983589,,,
9,30,1000,500,3,15.03054296601404,0.625,6.945613819724428,0.88,24.936522606918025,0.371,0.0950198173522949,96.8823595046997,87.20179629325867,0.0066784050983589,,,
10,30,1000,500,3,15.99091503325428,0.539,6.7329491057453374,0.837,23.988052148076157,0.341,0.0952625274658203,169.17515015602112,86.88711905479431,0.0090158468827845,,,
11,30,1000,500,3,16.58632195383401,0.569,6.998504719249368,0.899,26.08360842897738,0.352,0.0944888591766357,107.73874497413637,86.79912734031677,0.0090158468827845,,,
12,30,1000,500,3,14.650131022433818,0.592,6.246734137771914,0.877,24.5922044243909,0.338,0.0931129455566406,67.5492172241211,86.63470149040222,0.0066784050983589,,,
13,30,1000,500,3,14.036050578582058,0.736,6.2098306392876195,0.905,25.439453632263877,0.364,0.0951161384582519,81.4243175983429,86.52499294281006,0.0090158468827845,,,
14,30,1000,500,3,19.32346027446486,0.496,6.7217523373958485,0.885,25.242528597051503,0.328,0.0938680171966552,77.0172827243805,86.848468542099,0.0066784050983589,,,
15,30,1000,500,3,13.97648660795793,0.68,5.744513894329437,0.907,24.799492926201015,0.334,0.095238447189331,79.16683554649353,87.2372350692749,0.0066784050983589,,,
16,30,1000,500,3,14.208644917699296,0.688,6.551113651481567,0.849,24.396391773596875,0.328,0.0943014621734619,116.6700520515442,88.68905472755432,0.0066784050983589,,,
17,30,1000,500,3,16.520534910186388,0.535,7.275707145722111,0.936,24.748722395326094,0.322,0.0939509868621826,124.88339281082152,87.09647488594055,0.0066784050983589,,,
18,30,1000,500,3,14.525463320427049,0.677,8.047935622596892,0.909,25.711021628244108,0.361,0.0924475193023681,95.71663331985474,87.0112099647522,0.0049469667395251,,,
19,30,1000,500,3,16.653203137444766,0.459,7.917255441061118,0.754,24.25708096678854,0.33,0.0922667980194091,88.01024961471558,87.51509428024292,0.0090158468827845,,,
20,30,1000,500,3,14.429961316010091,0.605,6.564633059255476,0.864,25.00355741960662,0.345,0.092228889465332,100.17659401893616,85.6768491268158,0.0090158468827845,,,
21,30,1000,500,3,14.333498367544736,0.695,7.817254453389934,0.877,25.63658646926007,0.322,0.0927445888519287,75.51024270057678,87.05972003936768,0.0049469667395251,,,
22,30,1000,500,3,13.919827417360263,0.653,6.016590457187613,0.804,25.243185317529665,0.352,0.0928728580474853,73.16363906860352,86.6332778930664,0.0066784050983589,,,
23,30,1000,500,3,15.304172167489074,0.686,7.96885418150206,0.961,25.378596295330915,0.328,0.0921571254730224,76.10464453697205,87.93188643455505,0.0066784050983589,,,
24,30,1000,500,3,16.72546936966266,0.463,6.8365513357374805,0.927,24.259613504833876,0.339,0.0927484035491943,194.55204892158508,86.7637505531311,0.0066784050983589,,,
25,30,1000,500,3,13.798906649959408,0.73,5.760089556696126,0.879,26.322760565750897,0.343,0.0919606685638427,62.32385516166687,87.15974545478821,0.0066784050983589,,,
26,30,1000,500,3,15.005955914588125,0.64,8.7017639997818,0.927,24.04442562483552,0.357,0.0923311710357666,69.02907371520996,86.54315829277039,0.0066784050983589,,,
27,30,1000,500,3,15.086321594403222,0.602,8.337306080185487,0.882,24.951214036205965,0.351,0.0919055938720703,92.4385175704956,85.53479194641113,0.0090158468827845,,,
28,30,1000,500,3,14.885547943505491,0.633,7.497113002406537,0.941,26.34585276726108,0.308,0.092442512512207,54.4882755279541,86.08923316001892,0.0066784050983589,,,
29,30,1000,500,3,15.451763031326331,0.697,7.359738134631186,0.913,25.6041552665695,0.349,0.0925741195678711,76.06482696533203,86.81113386154175,0.0049469667395251,,,
30,30,1000,500,3,19.15325117386864,0.435,6.161025933705998,0.811,25.66721297593108,0.328,0.0940775871276855,90.3548755645752,86.48725461959839,0.0066784050983589,,,
31,30,1000,500,3,17.399717793604136,0.498,7.731917474449568,0.831,24.468376132767276,0.383,0.0922002792358398,89.61008763313293,86.82312321662903,0.0066784050983589,,,
32,30,1000,500,3,16.15847091265619,0.58,7.074341807655414,0.887,25.130038375221208,0.378,0.0924520492553711,97.60083270072936,87.63493919372559,0.0066784050983589,,,
33,30,1000,500,3,13.829741920234472,0.637,6.282223446265442,0.88,24.81777052921734,0.352,0.0921583175659179,75.37075972557068,86.34672522544861,0.0049469667395251,,,
34,30,1000,500,3,17.921476152946372,0.463,9.31906447898702,0.704,22.92492802628133,0.349,0.0927941799163818,125.24148678779602,87.53323864936829,0.0066784050983589,,,
35,30,1000,500,3,14.390100356390404,0.737,6.510830155633523,0.942,26.312154612116696,0.375,0.092609167098999,100.33508563041688,87.02119064331055,0.0066784050983589,,,
36,30,1000,500,3,18.332518473990017,0.48,7.460691621301766,0.852,25.49198345435645,0.363,0.0926995277404785,67.08411645889282,87.51735806465149,0.0066784050983589,,,
37,30,1000,500,3,14.723516822170245,0.735,6.512878582212806,0.968,25.793003049730306,0.353,0.0918800830841064,63.11523365974426,86.86404967308044,0.0090158468827845,,,
38,30,1000,500,3,14.441082513074264,0.609,6.783991538159915,0.795,24.12382384310865,0.315,0.0925734043121337,91.8094310760498,86.38524460792542,0.0090158468827845,,,
39,30,1000,500,3,16.416334468815784,0.541,6.716685476648768,0.882,24.719065258439812,0.325,0.0932412147521972,71.31778717041016,86.46649265289307,0.0066784050983589,,,
