,ID,K,splsi_chaos,splsi_pas,splsi_morans,splsi_time,plsi_chaos,plsi_pas,plsi_morans,plsi_time,slda_chaos,slda_pas,slda_morans,slda_time
0,Charville_c001_v001_r001_reg001,2,0.9920863114383918,0.8789398280802292,0.7424351874486658,12.39617395401001,0.9922753553516132,0.8467048710601719,0.6873521721761656,0.042945146560668945,0.9924440813245132,0.8144699140401146,0.5574311515294387,23.46683979034424
1,Charville_c001_v001_r001_reg001,3,0.992763569021945,0.7643266475644699,0.6055260752174515,27.45266819000244,0.9934335429155803,0.6626074498567336,0.4950068342761933,0.03929853439331055,0.9932685061441608,0.6912607449856734,0.5433045707645817,30.605019092559814
2,Charville_c001_v001_r001_reg001,5,0.9929465509376191,0.7270773638968482,0.6251175731020979,31.436129331588745,0.9937929967257562,0.6160458452722063,0.5349375286550033,0.05069375038146973,0.9939900183100592,0.5916905444126075,0.49595750566500113,48.70301961898804
3,Charville_c001_v001_r001_reg002,2,0.9905637239186479,0.9190523198420533,0.8152294159417974,12.856191635131836,0.9905248582073244,0.9190523198420533,0.774277593341206,0.032128095626831055,0.9906719483116344,0.9032576505429417,0.7814538031630158,17.980608224868774
4,Charville_c001_v001_r001_reg002,3,0.9910500602964567,0.8568608094768015,0.7618095330890059,13.678067445755005,0.9916166294735022,0.7946692991115498,0.6592840883151702,0.0325465202331543,0.9917677460629747,0.7591312931885489,0.597326754630544,23.26701784133911
5,Charville_c001_v001_r001_reg002,5,0.9914938681316706,0.7946692991115498,0.7189748949537611,14.225321769714355,0.9920688377426296,0.7374136229022705,0.5988098387083916,0.03664541244506836,0.9923056487624476,0.6939782823297137,0.6170617946993439,37.2101628780365
6,Charville_c001_v001_r001_reg003,2,0.990446249480486,0.8608507570295603,0.7295682363832487,12.43125319480896,0.9906174448547618,0.832732516222062,0.6733741213655853,0.0458378791809082,0.9909224419902058,0.8291276135544341,0.6651700526120307,21.57420253753662
7,Charville_c001_v001_r001_reg003,3,0.9909607706721034,0.8211968276856525,0.7715286416499628,22.87543535232544,0.9915548288212613,0.7440519105984138,0.6543630724419921,0.04478049278259277,0.9914041453721714,0.7476568132660418,0.6142188958932898,29.89181661605835
8,Charville_c001_v001_r001_reg003,5,0.9912450064878531,0.7714491708723865,0.7014534097587899,24.97383165359497,0.9919498829290954,0.676279740447008,0.6055305048884311,0.04784846305847168,0.9923720145548577,0.6568132660418169,0.5392903186931163,48.331093311309814
9,Charville_c001_v001_r001_reg004,2,0.9911760239096121,0.8793969849246231,0.7672067949043321,10.177507638931274,0.991281840927227,0.8584589614740369,0.733225754548362,0.04131579399108887,0.991480026039036,0.8249581239530989,0.6039980988941878,21.021084785461426
10,Charville_c001_v001_r001_reg004,3,0.9916712093974431,0.8232830820770519,0.7696629520850322,22.773086547851562,0.9919498633953128,0.7847571189279732,0.7325327752981496,0.04229140281677246,0.9921655141153761,0.7462311557788945,0.6260725479621372,27.00814962387085
11,Charville_c001_v001_r001_reg004,5,0.9920524895764684,0.7763819095477387,0.6529042022143808,26.89054536819458,0.9928698359828252,0.6867671691792294,0.6108633027831301,0.04472804069519043,0.9924954918731054,0.669179229480737,0.5515933883726439,44.13465690612793
12,Charville_c001_v001_r001_reg007,2,0.9890673244845829,0.9076682316118936,0.7956964112609317,6.621685266494751,0.9891319965129747,0.9045383411580594,0.7860603922935623,0.02109384536743164,0.9892830184813203,0.8982785602503912,0.680055398823975,14.217699527740479
13,Charville_c001_v001_r001_reg007,3,0.9893723976151496,0.86697965571205,0.7829405061480441,7.854516267776489,0.9894698602721447,0.8622848200312989,0.7596126739081605,0.021694183349609375,0.9900926907069665,0.7934272300469484,0.6376071389130824,17.839155435562134
14,Charville_c001_v001_r001_reg007,5,0.9903071733705204,0.7981220657276995,0.7597933332307047,13.801868677139282,0.9904767884027674,0.7370892018779343,0.7296481602846334,0.022362709045410156,0.9907604908293203,0.7073552425665102,0.6931773773663574,28.656125783920288
15,Charville_c001_v001_r001_reg008,2,0.9873910861057039,0.9088145896656535,0.8028472965248765,5.381870269775391,0.988318326610417,0.8115501519756839,0.6282792290876175,0.022273540496826172,0.9895963473841957,0.7021276595744681,0.44463166534587834,14.42139744758606
16,Charville_c001_v001_r001_reg008,3,0.9884503904971418,0.8252279635258358,0.7017824906548922,6.1653571128845215,0.9897787862540325,0.6671732522796352,0.5196185292750709,0.022097110748291016,0.9912262654702261,0.6109422492401215,0.4999461956072242,18.17007875442505
17,Charville_c001_v001_r001_reg008,5,0.9896727902786625,0.743161094224924,0.6259940923744427,6.080500841140747,0.9910543344593041,0.5805471124620061,0.5760773945200146,0.021923065185546875,0.9917665008701311,0.5121580547112462,0.31791535894345413,29.12236785888672
18,Charville_c001_v001_r001_reg009,2,0.9901458488822702,0.9288446824789595,0.8612431035072542,15.600667238235474,0.9905617552030916,0.8775822494261668,0.723070076735157,0.04372978210449219,0.9905786688975828,0.8737566947207345,0.6888272307252078,20.248215675354004
