trial,N,n,p,K,vanilla_err,vanilla_acc,splsi_err,splsi_acc,slda_err,slda_acc,time_v,time_splsi,time_slda,spatial_lambd
35,30,1000,100,3,11.250288049469244,0.758,6.574735280068155,0.874,17.471196558184662,0.464,0.0307717323303222,70.13354253768921,85.55833768844604,0.022182364274231
36,30,1000,100,3,13.396107670094146,0.729,6.061346574157949,0.889,19.747080775048733,0.456,0.0278801918029785,54.41411519050598,85.99902677536011,0.0164313809438748
37,30,1000,100,3,14.3326667056644,0.756,5.11055188094791,0.939,18.156685436061885,0.493,0.0282151699066162,131.5043261051178,85.0086362361908,0.0121713932917591
38,30,1000,100,3,11.512770498972817,0.772,5.806644286483641,0.876,19.382436298323025,0.352,0.0275835990905761,59.119160175323486,85.53109502792358,0.0121713932917591
39,30,1000,100,3,11.550185439564972,0.773,6.234511867614015,0.889,19.41321002166486,0.433,0.0274651050567626,62.7687394618988,86.16270399093628,0.0164313809438748
40,30,1000,100,3,12.804807401826851,0.731,5.275390910320804,0.892,21.75195367721901,0.358,0.0278570652008056,81.23492884635925,86.41399955749512,0.0164313809438748
41,30,1000,100,3,15.749363862842747,0.472,6.208974592645784,0.818,23.73497321636068,0.349,0.0279765129089355,104.35008645057678,87.87828516960144,0.0164313809438748
42,30,1000,100,3,12.338377909982686,0.749,6.289815027593262,0.892,20.804185608807913,0.331,0.0279488563537597,94.61585187911987,87.79727721214294,0.0164313809438748
43,30,1000,100,3,15.732906207445485,0.668,6.369226508163392,0.895,22.401032612888624,0.35,0.0280847549438476,66.32262015342712,87.98692011833191,0.0164313809438748
44,30,1000,100,3,12.812905661689712,0.77,6.323454159474163,0.933,20.103595104808637,0.493,0.027780532836914,92.88290047645567,87.03987526893616,0.0164313809438748
45,30,1000,100,3,12.5590015410302,0.779,5.37680109229039,0.916,18.71349883037274,0.486,0.0279555320739746,101.72581315040588,87.93109631538391,0.0164313809438748
46,30,1000,100,3,11.18265985425409,0.699,5.611964004099577,0.864,19.995951341594417,0.342,0.0277276039123535,59.3702757358551,87.38892769813538,0.0164313809438748
47,30,1000,100,3,11.323290369556462,0.814,5.780160746615955,0.913,19.218664594176808,0.492,0.0282990932464599,79.89124989509583,88.19817876815796,0.0121713932917591
48,30,1000,100,3,13.179641333472146,0.699,5.714050209411908,0.914,19.86885456855342,0.362,0.0281448364257812,81.54952192306519,87.25822234153748,0.0121713932917591
49,30,1000,100,3,16.45516385321349,0.475,6.952433139980616,0.896,20.257485556735208,0.353,0.0284018516540527,68.17581152915955,87.60852384567261,0.0164313809438748
0,30,1000,30,3,11.595178961064102,0.717,5.563005055667407,0.843,17.311393043404333,0.349,0.0227067470550537,71.94656252861023,82.75050687789917,0.022182364274231
1,30,1000,30,3,11.847447722439808,0.791,5.56780464598102,0.965,17.72778892136113,0.479,0.02034592628479,48.90481472015381,81.63478398323059,0.0299461917702118
2,30,1000,30,3,10.3434483080453,0.815,5.532163975923276,0.915,15.743925691003076,0.56,0.020639419555664,54.523250102996826,81.37949132919312,0.0299461917702118
3,30,1000,30,3,12.020420956886245,0.787,5.757320134415946,0.859,16.409528178861883,0.666,0.0206851959228515,79.27063250541687,82.48786950111389,0.022182364274231
4,30,1000,30,3,10.899914447256302,0.758,4.5005547741231995,0.881,15.25614948712338,0.607,0.0207195281982421,53.89456415176392,81.71678256988525,0.022182364274231
5,30,1000,30,3,11.536963951495723,0.762,5.512135951964038,0.88,15.969943339398352,0.622,0.0205569267272949,52.61270213127136,80.90718483924866,0.0299461917702118
6,30,1000,30,3,14.985796817604989,0.564,5.224577338234873,0.865,15.789803652057683,0.546,0.0204441547393798,57.70632290840149,81.62645602226257,0.0299461917702118
7,30,1000,30,3,11.286572615214965,0.759,5.3241675638875545,0.918,15.531480532445736,0.596,0.0206928253173828,70.54285979270935,80.67734003067017,0.022182364274231
8,30,1000,30,3,17.768950498412046,0.424,6.517210790747359,0.783,16.63807903127008,0.449,0.0206758975982666,55.62365651130676,81.33789038658142,0.022182364274231
9,30,1000,30,3,9.9568363208828,0.773,5.264642512232254,0.889,16.853876480885443,0.429,0.020606517791748,58.04847431182861,82.24194550514221,0.022182364274231
10,30,1000,30,3,10.621159661635224,0.827,5.085733907298861,0.921,15.694898010980555,0.617,0.0204367637634277,40.785996198654175,81.8849081993103,0.0299461917702118
11,30,1000,30,3,12.741591719224646,0.678,6.197102781146408,0.831,18.29908821700076,0.406,0.0206689834594726,81.19658207893372,81.37695217132568,0.0299461917702118
12,30,1000,30,3,10.548733817501,0.826,5.360109913191276,0.843,16.25782891634213,0.583,0.0205049514770507,49.80588889122009,82.22564816474915,0.0299461917702118
13,30,1000,30,3,11.177934294184013,0.804,5.399404030489051,0.878,18.14180154599913,0.496,0.020397663116455,121.07822275161745,81.50179195404053,0.022182364274231
14,30,1000,30,3,12.48873676480099,0.822,6.242002714191267,0.948,17.154981763096306,0.57,0.0203003883361816,101.2456920146942,81.66461610794067,0.0299461917702118
15,30,1000,30,3,11.179286132379255,0.729,4.7027945638473865,0.851,16.911797652271233,0.47,0.0207321643829345,50.966288805007935,81.65955114364624,0.022182364274231
16,30,1000,30,3,9.852045347164497,0.787,4.512871581108333,0.893,15.61178093152962,0.502,0.0202598571777343,58.98533511161804,81.99445986747742,0.022182364274231
17,30,1000,30,3,10.1827811470623,0.812,4.688056935340873,0.901,15.85120288704776,0.563,0.0205354690551757,58.6662335395813,81.69540286064148,0.0299461917702118
18,30,1000,30,3,10.295544475368644,0.846,5.2266458922192625,0.963,15.414223636292268,0.655,0.0205161571502685,48.79261422157288,82.0929868221283,0.0299461917702118
19,30,1000,30,3,11.562578705133518,0.903,5.291737109405763,0.956,17.027932395570062,0.64,0.0205247402191162,54.73113632202149,82.19188976287842,0.022182364274231
20,30,1000,30,3,9.766864977141324,0.773,5.478033686839753,0.849,16.5484867897569,0.497,0.0204997062683105,41.62483191490173,81.84957766532898,0.0299461917702118
21,30,1000,30,3,10.561851345293542,0.918,4.7479528532547555,0.959,16.338963653680782,0.658,0.0205230712890625,45.37727761268616,81.20450019836426,0.0299461917702118
22,30,1000,30,3,16.766672441642175,0.561,6.2373583491606235,0.949,15.458116864287238,0.499,0.0205152034759521,102.81372332572936,81.54369044303894,0.0299461917702118
23,30,1000,30,3,9.826806374109385,0.832,5.841026473577318,0.939,15.773925654506806,0.512,0.0203642845153808,65.9535710811615,81.58010196685791,0.022182364274231
24,30,1000,30,3,10.702937067021688,0.811,4.9633430758780515,0.93,14.953938154419728,0.652,0.0204675197601318,61.91779112815857,81.5965166091919,0.0299461917702118
25,30,1000,30,3,11.322969396615571,0.782,6.508522242231792,0.842,17.259776436284984,0.464,0.0204391479492187,79.51858878135681,82.11487460136414,0.040427358889786
26,30,1000,30,3,11.610989144785105,0.727,4.901195940172489,0.86,16.573194780996467,0.539,0.0206437110900878,60.2899854183197,82.59591794013977,0.022182364274231
27,30,1000,30,3,11.218925262378066,0.77,4.98207979331288,0.866,16.0731648042971,0.573,0.0207037925720214,58.42003631591797,81.72698831558228,0.022182364274231
28,30,1000,30,3,11.244454875782878,0.802,5.867324341798473,0.906,15.761545059446776,0.609,0.0202758312225341,48.36411237716675,81.90253400802612,0.022182364274231
29,30,1000,30,3,11.70890296418762,0.844,4.977808114976318,0.926,17.52011607394105,0.446,0.0203771591186523,74.1393871307373,82.03545141220093,0.0299461917702118
31,30,1000,30,3,10.90327517790601,0.771,4.651178567901802,0.87,15.283453455259874,0.585,0.0201478004455566,62.08592963218689,81.97554230690002,0.022182364274231
32,30,1000,30,3,12.561053902982628,0.676,5.819145383589533,0.825,15.919664132456164,0.441,0.0204501152038574,51.20918107032776,81.38383865356445,0.0299461917702118
33,30,1000,30,3,11.447439338421088,0.856,4.9322044877768185,0.972,18.116530706586417,0.456,0.0207653045654296,69.85873246192932,81.22386741638184,0.0299461917702118
34,30,1000,30,3,11.509895684263302,0.693,5.542757693898079,0.78,17.766389273539215,0.43,0.0204823017120361,63.67756748199463,81.452871799469,0.0299461917702118
35,30,1000,30,3,11.546257554576387,0.823,6.193485977757304,0.917,16.585844309740803,0.618,0.0202901363372802,75.14267134666443,81.56509971618652,0.022182364274231
36,30,1000,30,3,10.52283967118974,0.828,4.490583873799905,0.96,15.984468315547176,0.594,0.020554780960083,39.2200391292572,82.27974319458008,0.022182364274231
37,30,1000,30,3,10.210185749051282,0.737,4.83970835908814,0.853,14.096685932422972,0.542,0.0206062793731689,68.99068832397461,82.36948156356812,0.0299461917702118
38,30,1000,30,3,11.894867017590997,0.803,4.777344800916326,0.906,16.184240977778416,0.615,0.0207104682922363,58.539748191833496,81.09021830558777,0.022182364274231
39,30,1000,30,3,11.3862661456773,0.803,5.2491537785999025,0.93,16.222003528864665,0.646,0.0207853317260742,71.06196665763855,81.55903029441833,0.0299461917702118
40,30,1000,30,3,11.2444596296244,0.812,4.867866687439773,0.887,17.520897946131644,0.57,0.02073335647583,105.17618417739868,81.51119709014893,0.022182364274231
41,30,1000,30,3,10.8225592815049,0.816,4.9574068389797725,0.983,15.310018417822183,0.591,0.0207750797271728,50.31799578666687,81.08997392654419,0.0299461917702118
42,30,1000,30,3,11.333859148965225,0.802,5.741221076565061,0.865,16.249220339189556,0.61,0.0203826427459716,39.673521518707275,80.62026262283325,0.040427358889786
43,30,1000,30,3,10.096646536062396,0.837,4.464714218783945,0.872,15.801932452270664,0.575,0.0205550193786621,71.3407289981842,81.78486490249634,0.0299461917702118
44,30,1000,30,3,11.593346107450472,0.729,5.24936181602565,0.802,16.160872192125623,0.526,0.0206420421600341,88.67878532409668,82.14751529693604,0.0299461917702118
45,30,1000,30,3,11.380977267706802,0.743,5.866375624421838,0.82,16.507202095899647,0.503,0.0205359458923339,99.49840760231018,81.07536673545837,0.0299461917702118
46,30,1000,30,3,10.298627306653698,0.803,5.018882194663252,0.927,15.570716489237723,0.564,0.0207586288452148,45.70410060882568,81.97217345237732,0.0299461917702118
47,30,1000,30,3,10.20374942406082,0.855,5.311965323968867,0.963,15.336305820551836,0.632,0.0205655097961425,78.4017288684845,81.92222881317139,0.0299461917702118
48,30,1000,30,3,11.223566976789671,0.812,4.954447106043118,0.955,16.11971667676357,0.626,0.0205576419830322,74.17043280601501,83.10359168052673,0.022182364274231
49,30,1000,30,3,10.652024613829292,0.83,5.570056168226422,0.96,15.753907649101082,0.632,0.0204989910125732,56.33981013298035,81.53491473197937,0.0299461917702118
0,30,1000,30,7,16.786736050296504,0.296,11.489132060344472,0.866,19.652671281847653,0.244,0.0243051052093505,637.5618534088135,190.90608167648315,0.0545769345012111
0,30,1000,30,20,15.930725040904033,0.183,22.060752274148484,0.481,18.585092442162733,0.131,0.0266833305358886,859.6559472084045,541.2203800678253,0.1812776290516134
0,30,1000,20,3,10.01047269558771,0.792,4.749613803892384,0.876,15.175792696873504,0.601,0.0293571949005126,37.740729570388794,84.15460014343262,0.0299461917702118
1,30,1000,20,3,9.298576502758747,0.745,5.773721452429239,0.845,13.93918657267802,0.481,0.0208656787872314,65.53811621665955,83.59501457214355,0.0299461917702118
2,30,1000,20,3,11.764231761578593,0.789,5.311458575705877,0.91,16.729359412125355,0.458,0.0207180976867675,59.417588233947754,83.08147501945496,0.040427358889786
3,30,1000,20,3,10.817127790848458,0.759,4.947842613972289,0.917,15.363720759911068,0.596,0.0208630561828613,65.41489028930664,83.9304621219635,0.0299461917702118
4,30,1000,20,3,16.155336262670033,0.601,7.612854439357749,0.931,15.68305764767405,0.562,0.0210046768188476,69.23075103759766,82.42618131637573,0.0299461917702118
5,30,1000,20,3,12.514916263626686,0.719,5.6315548441068835,0.82,16.316290141908222,0.6,0.0210239887237548,46.24152374267578,82.79830861091614,0.040427358889786
6,30,1000,20,3,11.828862305369546,0.792,4.535277891566235,0.897,14.937137276191349,0.515,0.0209503173828125,51.16625428199768,82.4242913722992,0.040427358889786
7,30,1000,20,3,10.262605321297196,0.833,4.138595151912574,0.936,19.58288776762971,0.437,0.0210728645324707,55.38788843154907,83.02259659767151,0.0299461917702118
8,30,1000,20,3,11.71647523885326,0.835,5.811744075353093,0.916,16.210579053202775,0.613,0.0210852622985839,68.96648454666138,82.85319066047668,0.0299461917702118
9,30,1000,20,3,10.509785199260024,0.86,4.297395904037905,0.904,18.169311728145697,0.503,0.0209488868713378,48.642110109329224,83.26972675323486,0.0299461917702118
10,30,1000,20,3,10.614019281563005,0.828,5.858141601915174,0.902,17.9829299126189,0.488,0.0208625793457031,46.02444243431091,82.20690608024597,0.040427358889786
11,30,1000,20,3,8.939197729677806,0.707,4.0106804784982915,0.765,14.306923137298206,0.558,0.0210938453674316,58.71638774871826,81.7724723815918,0.022182364274231
12,30,1000,20,3,9.560411738866796,0.819,5.375389171680122,0.902,14.943061003482688,0.635,0.0209743976593017,47.04852247238159,83.92937088012695,0.022182364274231
13,30,1000,20,3,11.25869365531592,0.648,4.357655185779352,0.839,16.71969381990355,0.386,0.0211198329925537,52.88744473457336,83.31159973144531,0.0299461917702118
14,30,1000,20,3,10.200397413335926,0.847,4.886317361053587,0.921,15.429202743569892,0.621,0.0213325023651123,57.70353388786316,85.47280955314636,0.0299461917702118
15,30,1000,20,3,12.308123786895903,0.762,4.778249753156163,0.86,16.033788494195495,0.602,0.0210115909576416,56.84789538383484,86.08117246627808,0.040427358889786
16,30,1000,20,3,10.048823547990027,0.745,4.556043257122647,0.878,15.97932923282015,0.511,0.0209217071533203,51.80527186393738,85.64002013206482,0.0299461917702118
17,30,1000,20,3,11.7377068151322,0.743,5.074607863380136,0.869,17.418575422357147,0.474,0.0212295055389404,59.73913884162903,86.067129611969,0.0299461917702118
18,30,1000,20,3,9.615566321425955,0.736,5.988612387813104,0.874,14.646536950432758,0.46,0.0212054252624511,111.15216898918152,86.84134674072266,0.0299461917702118
19,30,1000,20,3,10.57709992376276,0.872,5.0742812123944185,0.953,18.293197520491937,0.49,0.0213856697082519,52.81549906730652,86.52319121360779,0.040427358889786
20,30,1000,20,3,11.962000906594373,0.822,6.684336272505483,0.836,16.584450643949662,0.643,0.0211110115051269,73.13752436637878,86.92752885818481,0.040427358889786
21,30,1000,20,3,9.88048679558865,0.766,4.249691458112053,0.869,15.40227720400241,0.562,0.021446943283081,85.22231721878052,86.11346912384033,0.022182364274231
22,30,1000,20,3,10.374859482295316,0.752,4.127008619983105,0.838,17.648697604153888,0.46,0.0214838981628417,57.15087532997131,85.83534455299377,0.0299461917702118
23,30,1000,20,3,9.783679552383807,0.857,4.6190893698152555,0.971,15.03959469260412,0.611,0.0211386680603027,76.0414400100708,93.92004418373108,0.022182364274231
24,30,1000,20,3,10.448645229563192,0.798,5.759976206116822,0.918,14.714726247420671,0.633,0.0213217735290527,48.228256702423096,93.79538130760191,0.0299461917702118
25,30,1000,20,3,10.879136475981252,0.788,6.122743742764132,0.836,15.691514588215526,0.608,0.0211741924285888,65.39490532875061,86.57161545753479,0.022182364274231
26,30,1000,20,3,9.070603228921216,0.837,5.102477640371606,0.911,16.706859448905274,0.439,0.0213093757629394,36.3894898891449,83.54124164581299,0.022182364274231
28,30,1000,20,3,10.767098776737722,0.778,4.938346802921285,0.896,17.906886206793555,0.475,0.0205464363098144,53.25300478935242,83.08324027061462,0.0299461917702118
29,30,1000,20,3,11.514725562716205,0.79,5.677005309368757,0.928,16.957068752554438,0.555,0.0211756229400634,56.947672843933105,82.75637030601501,0.0299461917702118
30,30,1000,20,3,10.89816544536346,0.814,5.389266698544964,0.902,16.344099289698498,0.589,0.0212624073028564,66.18768048286438,82.88505744934082,0.0299461917702118
31,30,1000,20,3,10.913909468066436,0.696,5.64870679844467,0.771,15.321535556542408,0.586,0.0210206508636474,40.25165033340454,82.54774880409241,0.0299461917702118
32,30,1000,20,3,8.601235117295962,0.846,4.744151701647466,0.932,16.7919643636838,0.493,0.0210919380187988,37.45494198799133,82.5903902053833,0.0299461917702118
33,30,1000,20,3,10.454132981507357,0.83,5.363291669247999,0.849,17.810095891603886,0.478,0.0209670066833496,47.87245154380798,83.20268154144287,0.040427358889786
34,30,1000,20,3,9.05336433925085,0.812,4.37103127493352,0.908,15.027491207748252,0.545,0.0209784507751464,46.28627800941467,84.24795651435852,0.0299461917702118
35,30,1000,20,3,9.878181943156877,0.831,5.066507515931196,0.911,16.07591830442143,0.602,0.0210695266723632,67.8095371723175,83.37874460220337,0.0299461917702118
37,30,1000,20,3,10.097931633453728,0.823,4.265318469819526,0.94,14.875105846224248,0.566,0.0203804969787597,51.838592529296875,83.98827338218689,0.0299461917702118
38,30,1000,20,3,10.13344646221671,0.709,5.457667719221851,0.825,16.20092916176781,0.487,0.0210483074188232,72.3557698726654,83.44847536087036,0.022182364274231
39,30,1000,20,3,9.11157536354598,0.877,4.873544802525492,0.938,15.403297412163962,0.653,0.020798921585083,67.73997688293457,82.53723978996277,0.022182364274231
40,30,1000,20,3,13.762589585619176,0.705,6.176463910940846,0.937,15.471652564045357,0.538,0.0210561752319335,60.5112886428833,82.65697360038757,0.0299461917702118
41,30,1000,20,3,9.590336804742488,0.818,4.933705705870354,0.891,14.861271239424337,0.562,0.0209527015686035,65.75791621208191,83.68672204017639,0.0299461917702118
42,30,1000,20,3,9.404584550129998,0.816,5.835621751054648,0.884,14.93009963870406,0.592,0.0209612846374511,51.14603304862976,83.23903965950012,0.022182364274231
43,30,1000,20,3,10.290614030229754,0.78,4.845527316008329,0.828,15.79198012731858,0.539,0.021212100982666,53.57238054275513,82.1104736328125,0.0299461917702118
44,30,1000,20,3,9.59229687281262,0.788,5.260218551071992,0.892,15.000102150491838,0.536,0.0210962295532226,76.06384110450745,84.09268379211426,0.040427358889786
45,30,1000,20,3,10.01922763682456,0.756,4.683323273493384,0.924,15.19030897865841,0.63,0.0210316181182861,40.122759103775024,82.65499806404114,0.0299461917702118
46,30,1000,20,3,10.40546070088199,0.756,4.974283144495577,0.82,15.258882567216377,0.464,0.0213217735290527,55.44051718711853,82.47023010253906,0.040427358889786
47,30,1000,20,3,10.13348107791967,0.883,4.509388847216184,0.932,16.14381829366036,0.605,0.020986795425415,54.79114484786987,81.82794713973999,0.022182364274231
48,30,1000,20,3,9.521647922606675,0.727,5.014256751929222,0.863,15.176449942005922,0.49,0.0210838317871093,75.7151231765747,82.67212796211243,0.0299461917702118
49,30,1000,20,3,11.056753112697624,0.762,4.516018173903938,0.941,17.01114669730764,0.489,0.0209012031555175,59.3775520324707,84.37897729873657,0.0299461917702118
0,30,1000,500,3,15.72091106696275,0.563,6.412516854066033,0.92,24.35586089663649,0.352,0.1405634880065918,115.65930604934692,82.85519170761108,0.0066784050983589
1,30,1000,500,3,15.864617349455203,0.522,8.58408983557166,0.721,25.781727282015364,0.319,0.1304595470428466,113.90799069404602,81.18658208847046,0.0066784050983589
2,30,1000,500,3,14.951371912629014,0.655,7.652291156359662,0.875,25.663188729497698,0.291,0.1289045810699463,102.70396423339844,82.18254399299622,0.0066784050983589
3,30,1000,500,3,17.107428274863043,0.499,5.947401182499963,0.911,25.39545208523711,0.346,0.1353278160095214,86.84262204170227,84.19849300384521,0.0049469667395251
4,30,1000,500,3,16.64646358753309,0.58,7.200412467346559,0.882,25.869437213098102,0.337,0.1292698383331298,91.7956998348236,85.46380710601807,0.0090158468827845
5,30,1000,500,3,14.190064297013276,0.658,6.235006883514267,0.864,26.189472044115572,0.343,0.1284856796264648,109.50432896614076,85.62745833396912,0.0066784050983589
6,30,1000,500,3,15.40321015688864,0.612,8.0728824945229,0.87,25.435476438969477,0.332,0.1290090084075927,80.98833870887756,83.49348044395447,0.0066784050983589
7,30,1000,500,3,17.32274480907591,0.522,7.048977599593824,0.872,25.528010259068143,0.341,0.1290791034698486,80.49585270881653,84.40124607086182,0.0090158468827845
8,30,1000,500,3,13.81355676956817,0.741,5.981897473907966,0.891,26.18945707122311,0.383,0.1361753940582275,83.75622701644897,83.4102897644043,0.0066784050983589
9,30,1000,500,3,16.700818817381556,0.494,6.222765199633868,0.875,24.5229701454487,0.368,0.1354618072509765,108.32092785835266,82.51775097846985,0.0066784050983589
10,30,1000,500,3,14.240149214707545,0.715,6.291212974772712,0.912,26.055681453575087,0.337,0.1296064853668213,66.12315607070923,82.18433046340942,0.0066784050983589
11,30,1000,500,3,13.721107808576209,0.692,6.168460050607056,0.856,26.07209173410773,0.365,0.1288700103759765,72.83916187286377,83.13328123092651,0.0066784050983589
12,30,1000,500,3,14.97532639475599,0.698,6.597163222619627,0.96,25.726549497008865,0.35,0.128943920135498,92.44400119781494,83.5605411529541,0.0066784050983589
13,30,1000,500,3,14.139452740712064,0.635,5.765414870527981,0.885,24.27531320327372,0.335,0.1286191940307617,138.85769486427307,82.78168272972107,0.0066784050983589
15,30,1000,500,3,18.03776355380148,0.459,10.299179014296705,0.827,25.535669160714352,0.346,0.1271946430206298,104.52812886238098,82.24707055091858,0.0066784050983589
16,30,1000,500,3,15.336998762118208,0.563,6.0006094577731295,0.848,25.09844299932006,0.322,0.1285562515258789,116.53872561454772,82.95817232131958,0.0066784050983589
17,30,1000,500,3,14.270133487303992,0.657,8.21835569921012,0.879,24.207780726847215,0.347,0.1290316581726074,107.57279515266418,82.75654673576355,0.0066784050983589
18,30,1000,500,3,16.612226640210693,0.601,6.7183993463688125,0.856,25.1719797617778,0.375,0.1291384696960449,100.77926921844482,84.02592301368713,0.0066784050983589
19,30,1000,500,3,14.32164643464161,0.744,6.164788499660305,0.95,26.468300902347934,0.344,0.1283345222473144,85.60272717475891,87.26737141609192,0.0066784050983589
20,30,1000,500,3,15.03431173044162,0.539,6.620298466320115,0.87,23.863174290559847,0.355,0.1357131004333496,123.96171617507936,87.2987208366394,0.0049469667395251
21,30,1000,500,3,17.697360472277243,0.443,7.258491388623662,0.905,24.4378316836796,0.344,0.1358463764190673,111.0530412197113,86.24067378044128,0.0090158468827845
22,30,1000,500,3,14.811129273605085,0.594,7.037634740233373,0.891,24.472051348164676,0.332,0.1356589794158935,148.34986519813538,88.01917433738708,0.0066784050983589
23,30,1000,500,3,16.34271695178585,0.626,6.7768102124960095,0.939,26.463359780196356,0.362,0.1354613304138183,104.2650933265686,87.8110842704773,0.0049469667395251
24,30,1000,500,3,14.909925401259546,0.649,7.354048220964501,0.883,25.874324823588296,0.345,0.1354501247406005,96.16462922096252,87.57997465133667,0.0066784050983589
26,30,1000,500,3,15.092633710899372,0.586,7.380620111222603,0.817,25.375233263812053,0.313,0.1340498924255371,142.29341435432434,84.02762532234192,0.0066784050983589
27,30,1000,500,3,15.389199241395556,0.65,6.3463814093540245,0.922,24.957187409182044,0.358,0.128894567489624,99.22851586341858,82.76922702789307,0.0066784050983589
28,30,1000,500,3,15.860407076116688,0.594,6.655190126837648,0.909,26.220022352389012,0.345,0.1284408569335937,80.57413125038147,82.73083734512329,0.0066784050983589
29,30,1000,500,3,14.69708588188799,0.731,7.5217126039145,0.934,27.173416007361908,0.379,0.1287636756896972,55.28535866737366,82.43388962745667,0.0049469667395251
30,30,1000,500,3,16.961954090992663,0.597,6.585846720398523,0.919,24.738095473557127,0.328,0.1286103725433349,106.8412013053894,82.80337452888489,0.0049469667395251
31,30,1000,500,3,16.916748281121322,0.608,5.930662244642441,0.886,24.08342545343359,0.382,0.1284728050231933,83.291259765625,82.25717806816101,0.0049469667395251
32,30,1000,500,3,19.031528037708178,0.479,7.697474775943704,0.926,24.62305458216635,0.345,0.1287393569946289,96.79736328125,82.71714544296265,0.0066784050983589
34,30,1000,500,3,15.396778862417706,0.594,6.87512897749567,0.873,25.496891845478775,0.335,0.1273858547210693,105.3153281211853,81.43505787849426,0.0049469667395251
35,30,1000,500,3,16.33757983500543,0.588,7.494067204349036,0.888,25.99749207489701,0.339,0.128828763961792,98.69743251800536,82.43872117996216,0.0066784050983589
36,30,1000,500,3,16.650078376983966,0.503,7.217413529219304,0.955,24.477211946619573,0.367,0.1289699077606201,88.89872455596924,81.40470671653748,0.0066784050983589
37,30,1000,500,3,18.284803284193917,0.525,7.901568812503029,0.837,25.266792675321796,0.324,0.1282656192779541,138.6478352546692,86.96220183372498,0.0066784050983589
39,30,1000,500,3,14.273158493622104,0.676,6.5773732049038935,0.906,25.437216583228334,0.32,0.1342940330505371,94.01548886299132,81.64049077033997,0.0049469667395251
40,30,1000,500,3,16.969981030995072,0.452,8.268596636374223,0.834,24.614521347084157,0.343,0.1354660987854004,106.75008058547974,87.87997555732727,0.0066784050983589
41,30,1000,500,3,15.36897047166102,0.543,7.079708209235448,0.785,23.55452032728163,0.334,0.1356551647186279,92.68181085586548,82.4466552734375,0.0090158468827845
42,30,1000,500,3,16.126572636054792,0.636,5.382788691686899,0.913,25.563838445576263,0.356,0.1288151741027832,69.98488593101501,82.53919267654419,0.0066784050983589
43,30,1000,500,3,14.929034710808786,0.578,8.382498459051977,0.881,24.85439352650982,0.346,0.1356010437011718,147.4024829864502,82.17210459709167,0.0049469667395251
44,30,1000,500,3,15.354720506658,0.632,6.255813269281757,0.893,24.90917340497279,0.338,0.128976821899414,88.68872547149658,82.59762954711914,0.0066784050983589
45,30,1000,500,3,17.1348684400802,0.354,7.969118753086487,0.787,21.9967364956287,0.312,0.1285092830657959,238.5588846206665,84.656405210495,0.0090158468827845
46,30,1000,500,3,14.67766110311989,0.589,6.529704045097269,0.835,24.137318479414027,0.333,0.1288256645202636,171.3680715560913,85.00185704231262,0.0066784050983589
47,30,1000,500,3,15.315860588272612,0.652,6.953189692532212,0.876,23.558700262089772,0.365,0.1364862918853759,71.33866381645203,87.84245467185974,0.0049469667395251
48,30,1000,500,3,17.54759098319776,0.492,7.109026490451297,0.85,26.08175763279547,0.341,0.1366400718688964,99.93722748756409,86.0382170677185,0.0066784050983589
49,30,1000,500,3,14.324059529900277,0.718,6.4164140865852834,0.949,25.45235065473062,0.348,0.1358044147491455,121.65450716018675,84.8294780254364,0.0066784050983589
0,10,1000,500,3,20.090663932464764,0.374,18.307028815980996,0.533,23.4568170178777,0.338,0.1462013721466064,663.5818872451782,83.69804406166077,0.0121713932917591
1,10,1000,500,3,18.911576470675485,0.361,24.51114782012073,0.413,23.679164068834503,0.34,0.1302144527435302,431.464262008667,83.50456619262695,0.0545769345012111
2,10,1000,500,3,19.97917234532773,0.34,12.756993315216018,0.685,22.981175201457784,0.369,0.1317439079284668,2071.7041335105896,150.9082281589508,0.0121713932917591
3,10,1000,500,3,18.78225851005082,0.319,12.112376828058869,0.771,21.69072007879297,0.317,0.1320257186889648,488.6045186519623,83.94000267982483,0.0164313809438748
4,10,1000,500,3,19.640209796978887,0.386,11.361287268331203,0.854,23.925676847429568,0.336,0.1306028366088867,674.6803426742554,81.78893303871155,0.0164313809438748
5,10,1000,500,3,20.318248445335023,0.422,11.884440158969417,0.848,23.33910967737719,0.354,0.1323509216308593,527.0045249462128,82.58245468139648,0.0164313809438748
6,10,1000,500,3,20.816775637455308,0.324,15.470471315027002,0.578,22.944807334889717,0.347,0.1313161849975586,827.3683853149414,83.320871591568,0.0299461917702118
7,10,1000,500,3,19.465521964675887,0.333,12.30556576974486,0.718,22.3499988399963,0.331,0.1346015930175781,1689.9159617424011,83.61892342567444,0.0121713932917591
8,10,1000,500,3,21.435233741562033,0.35,12.84637081725592,0.79,19.279715127843133,0.325,0.1297564506530761,686.7177767753601,82.39047813415527,0.0164313809438748
9,10,1000,500,3,21.6712279292157,0.368,12.723808844626214,0.755,23.92890003751905,0.313,0.1327896118164062,372.5009512901306,81.89989352226257,0.0164313809438748
10,10,1000,500,3,20.76532253527558,0.363,10.766491698938504,0.864,24.298368311535988,0.39,0.1298029422760009,424.60124111175537,82.80782079696655,0.0164313809438748
11,10,1000,500,3,19.963319695507685,0.362,13.709395381834296,0.759,22.29791910445947,0.348,0.1326749324798584,503.1668441295624,84.35300278663635,0.0164313809438748
