,CELL_ID,X,Y
237,238,1132,180
23,24,1096,26
1,2,1066,5
19,20,1069,23
50,51,1091,46
62,63,1110,56
44,45,1131,42
142,143,674,121
117,118,641,101
99,100,682,88
90,91,706,82
69,70,692,67
80,81,669,76
98,99,659,87
569,570,903,411
541,542,939,391
533,534,987,389
503,504,947,362
530,531,912,384
560,561,984,407
814,815,477,554
791,792,485,541
839,840,459,569
826,827,504,560
852,853,507,577
759,760,960,527
798,799,951,544
736,737,955,514
794,795,969,545
740,741,984,518
864,865,792,584
914,915,791,607
968,969,788,635
877,878,711,592
1246,1247,486,776
1198,1199,472,756
1215,1216,498,760
1282,1283,463,791
1320,1321,489,806
1224,1225,454,770
1234,1235,510,771
1645,1646,752,974
1602,1603,736,954
1670,1671,771,983
1688,1689,745,991
1648,1649,727,973
1877,1878,756,1135
1850,1851,739,1115
2029,2030,691,1227
2040,2041,671,1237
1958,1959,696,1187
2170,2171,508,1333
2194,2195,497,1348
2147,2148,492,1318
2138,2139,476,1313
931,932,1031,618
387,388,955,289
395,396,1040,292
399,400,1102,296
455,456,1080,332
368,369,1031,272
364,365,1010,270
126,127,1083,111
92,93,1114,83
79,80,1085,74
174,175,1063,140
628,629,1010,450
593,594,996,424
579,580,923,417
883,884,490,594
986,987,498,647
2024,2025,1415,1228
1899,1900,1351,1146
1885,1886,1430,1136
1978,1979,1419,1201
1851,1852,781,1116
1883,1884,777,1136
1853,1854,803,1118
1860,1861,765,1123
1828,1829,798,1098
1822,1823,781,1095
1841,1842,756,1104
1818,1819,769,1091
420,421,929,309
373,374,943,277
345,346,898,257
921,922,415,613
