,CELL_ID,X,Y
854,855,1439,655
1546,1547,1119,1089
1550,1551,1143,1090
1585,1586,1108,1105
1539,1540,1084,1086
1511,1512,1039,1073
1542,1543,1063,1088
1562,1563,1018,1095
1356,1357,1150,996
1299,1300,1165,970
1323,1324,1126,985
1549,1550,1306,1088
1563,1564,1276,1094
1569,1570,1292,1098
1352,1353,1407,998
1370,1371,1425,1004
1396,1397,1412,1017
1337,1338,1172,990
1315,1316,1189,980
1269,1270,1017,952
1322,1323,1012,981
1307,1308,991,975
1239,1240,1038,928
1266,1267,1033,949
1270,1271,1082,950
1242,1243,1023,932
1217,1218,1022,913
1102,1103,1072,834
2014,2015,1024,1421
2018,2019,1083,1427
1949,1950,1091,1364
1974,1975,1102,1383
1962,1963,1075,1376
2017,2018,895,1427
2028,2029,882,1433
2011,2012,871,1416
1953,1954,1063,1366
1926,1927,1067,1344
1626,1627,1592,1126
1570,1571,1656,1096
1451,1452,1658,1042
1398,1399,1658,1020
1452,1453,1689,1043
1492,1493,1662,1063
1624,1625,1514,1129
1634,1635,1567,1136
1615,1616,1574,1117
1557,1558,1587,1094
1619,1620,1457,1122
1596,1597,1480,1108
1530,1531,1454,1080
1478,1479,1450,1056
1512,1513,1464,1071
1588,1589,1467,1103
1519,1520,1477,1077
947,948,1517,723
941,942,1499,724
942,943,1537,731
928,929,1556,714
982,983,1508,756
828,829,1424,668
794,795,1387,622
784,785,1371,618
818,819,1404,640
1092,1093,1369,828
1075,1076,1374,808
656,657,1372,528
603,604,1353,495
619,620,1382,503
689,690,1418,545
649,650,1412,521
716,717,1414,565
697,698,1387,550
1046,1047,1595,795
1328,1329,1604,986
1057,1058,1387,802
1081,1082,1395,817
944,945,1479,726
1520,1521,1546,1074
1513,1514,1510,1068
1625,1626,1552,1112
1577,1578,1536,1099
1566,1567,1517,1097
1531,1532,1576,1079
1365,1366,1603,1000
1347,1348,1628,993
634,635,813,514
956,957,861,732
900,901,846,696
1238,1239,795,928
1271,1272,781,951
1237,1238,765,928
1260,1261,804,946
1241,1242,817,929
1195,1196,788,896
1837,1838,761,1279
1894,1895,794,1319
1874,1875,772,1306
1838,1839,782,1278
1836,1837,799,1278
1860,1861,799,1298
1889,1890,871,1319
1764,1765,715,1233
1792,1793,665,1246
1744,1745,653,1217
814,815,589,640
782,783,557,617
746,747,560,590
770,771,641,610
1022,1023,931,780
1049,1050,1061,797
969,970,885,745
1001,1002,907,770
961,962,962,736
883,884,954,690
922,923,992,714
992,993,992,759
895,896,935,696
981,982,937,749
997,998,954,767
1006,1007,969,770
1140,1141,1275,861
1120,1121,1307,843
1080,1081,1248,815
1176,1177,1238,887
1158,1159,1254,874
1309,1310,1206,975
1115,1116,1210,843
1090,1091,1179,825
1099,1100,1232,832
1162,1163,1223,876
1111,1112,1247,841
305,306,1164,296
530,531,890,449
565,566,852,471
611,612,905,501
470,471,667,410
597,598,667,489
9,10,1182,11
131,132,1430,158
162,163,1456,180
177,178,1435,193
143,144,1468,167
106,107,1470,137
205,206,1280,213
442,443,1504,391
419,420,1844,373
413,414,1830,370
467,468,1847,405
510,511,1904,437
308,309,1762,292
408,409,1816,363
796,797,1464,626
768,769,1466,604
786,787,1479,619
785,786,1444,621
822,823,1468,644
1485,1486,1431,1059
1463,1464,1417,1047
1592,1593,1411,1109
1627,1628,1430,1128
1632,1633,1388,1134
1631,1632,1404,1131
1630,1631,1374,1131
1692,1693,1365,1180
1172,1173,1376,881
1982,1983,1047,1389
1989,1990,1068,1398
2000,2001,1042,1406
2005,2006,1167,1407
1995,1996,1117,1402
2004,2005,884,1408
1930,1931,1040,1351
1902,1903,1049,1325
1967,1968,1051,1377
2026,2027,954,1432
2019,2020,975,1428
1017,1018,1315,773
973,974,1298,745
1003,1004,1338,765
1002,1003,1277,782
1048,1049,1306,814
1082,1083,1348,820
1056,1057,1362,801
1032,1033,1361,784
1135,1136,1386,851
1103,1104,1395,833
1121,1122,1407,847
1108,1109,1415,836
1320,1321,1411,980
1301,1302,1614,969
1308,1309,1528,974
1364,1365,1561,999
1340,1341,1583,992
1402,1403,1613,1017
1407,1408,1633,1020
1440,1441,1642,1035
807,808,660,632
1380,1381,529,1011
1004,1005,869,769
1011,1012,781,772
959,960,807,737
960,961,837,735
991,992,822,760
979,980,791,752
978,979,773,748
987,988,757,759
1923,1924,815,1342
1917,1918,796,1340
1957,1958,791,1368
1834,1835,846,1277
1868,1869,845,1303
1861,1862,824,1299
1833,1834,815,1278
1858,1859,876,1296
1487,1488,931,1064
1494,1495,912,1062
1425,1426,886,1033
755,756,578,597
760,761,607,606
451,452,1234,397
153,154,1317,177
78,79,1395,119
113,114,1414,142
150,151,1407,173
10,11,1230,10
192,193,1244,207
169,170,1272,182
165,166,1292,183
1516,1517,1434,1074
1595,1596,1428,1108
1572,1573,1446,1098
1147,1148,1419,864
1981,1982,854,1391
1992,1993,897,1400
1964,1965,876,1375
1824,1825,960,1273
1961,1962,994,1373
1984,1985,966,1393
1944,1945,977,1363
2007,2008,984,1410
1993,1994,1024,1398
1939,1940,1018,1353
1905,1906,1002,1334
1975,1976,1248,1384
670,671,1196,536
1342,1343,1451,991
1275,1276,1528,955
868,869,801,677
898,899,767,690
249,250,1134,248
523,524,758,445
529,530,797,449
3,4,979,7
42,43,1077,52
132,133,1303,161
171,172,1365,183
112,113,1377,148
195,196,1374,210
130,131,1334,159
170,171,1340,184
206,207,1341,215
134,135,1210,160
164,165,1244,180
120,121,1225,147
121,122,1265,149
139,140,1283,163
136,137,1253,163
99,100,1249,127
412,413,1504,371
379,380,1510,344
311,312,1546,296
323,324,1536,308
325,326,1516,307
307,308,1571,294
1177,1178,1419,885
1221,1222,1436,915
1206,1207,1401,903
1932,1933,848,1348
1904,1905,851,1329
1901,1902,832,1325
1931,1932,828,1348
1968,1969,826,1378
1960,1961,924,1369
1978,1979,931,1391
1965,1966,942,1374
1970,1971,902,1380
1933,1934,877,1349
2034,2035,1324,1435
1979,1980,1371,1388
1279,1280,1475,959
1311,1312,1458,975
1317,1318,1485,980
1265,1266,1501,947
1290,1291,1445,965
1259,1260,1576,944
1287,1288,1588,965
1211,1212,1529,909
1233,1234,1505,923
1246,1247,1531,933
1183,1184,1521,889
1228,1229,1551,917
1159,1160,1433,873
1189,1190,1434,893
1192,1193,1481,895
1201,1202,1507,898
1178,1179,1464,884
1232,1233,1485,922
1207,1208,1454,906
750,751,689,592
163,164,1194,180
182,183,1174,199
190,191,1149,206
235,236,1188,238
262,263,1172,258
257,258,1205,253
208,209,1221,218
222,223,1158,234
203,204,1183,216
191,192,1203,206
321,322,879,308
114,115,1308,142
79,80,1291,107
100,101,1283,129
268,269,1569,260
286,287,1584,276
291,292,1555,278
172,173,1548,189
247,248,1577,246
803,804,726,630
804,805,705,644
790,791,685,623
764,765,712,601
825,826,743,646
823,824,765,636
668,669,645,535
747,748,640,589
743,744,661,589
742,743,596,587
72,73,1342,99
96,97,1316,121
101,102,1349,130
80,81,1370,106
