src,dst,distance
736,34533,44.27188724235731
736,35047,49.24428900898052
737,1225,31.906112267087632
737,2386,58.52349955359813
737,2464,71.84705978674423
737,35048,32.55764119219941
737,35100,29.068883707497267
738,2184,61.61168720299745
738,2560,89.80534505250787
738,33742,77.3692445355388
738,34034,69.6419413859206
739,793,68.0294054067798
739,1678,58.249463516842795
739,1739,34.132096331752024
739,1848,74.94664769020693
739,2280,55.97320787662612
739,34085,82.03657720797473
739,34758,42.43819034784589
739,35028,75.27283706623525
740,1203,87.47571091451616
740,1321,21.18962010041709
740,1965,44.9221548904324
740,33933,66.09841147864296
740,34597,83.24061508662703
740,35203,27.586228448267445
741,794,71.02816342831905
741,1635,70.21395872616783
741,1913,65.43699259593154
741,34937,28.0
741,35035,42.20189569201838
742,944,27.892651361962706
742,1097,37.94733192202055
742,1267,27.65863337187866
742,1765,35.90264614203248
742,34936,28.861739379323623
742,35002,32.802438933713454
742,35077,30.479501308256342
743,1034,21.470910553583888
743,1345,22.47220505424423
743,35206,19.1049731745428
744,1767,50.20956084253277
744,1807,44.654227123532216
744,2140,48.041648597857254
745,1478,60.41522986797286
745,2110,141.06027080648894
745,2988,85.0
745,33280,92.84934033152847
745,33635,75.69015788066504
745,33960,136.85028315644803
745,34694,138.0507153186828
745,35108,64.8459713474939
746,1473,50.60632371551998
746,2189,57.8013840664737
746,2967,76.53103945458993
746,3677,106.28264204469139
746,34230,77.10382610480494
746,34444,49.040799340956916
746,34570,41.30375285612676
747,1475,31.400636936215164
747,1639,31.575306807693888
747,34735,48.83646178829912
747,34865,31.78049716414141
747,35269,30.23243291566195
748,798,21.095023109728988
748,1269,26.1725046566048
748,1298,19.026297590440446
748,35081,23.769728648009426
749,1476,26.570660511172846
749,1480,27.313000567495326
749,34814,36.6742416417845
749,35006,27.51363298439521
750,1241,42.5440947723653
750,2293,61.40032573203501
750,35208,60.08327554319921
751,1041,23.259406699226016
751,1072,23.706539182259394
751,1582,32.64965543462902
751,1859,39.11521443121589
751,35063,26.0
751,35087,56.859475903318
751,35111,33.301651610693426
752,803,26.076809620810597
752,923,24.73863375370596
752,2507,60.13318551349163
752,35011,34.713109915419565
753,755,48.0
753,781,45.0111097397076
753,1839,41.23105625617661
753,2172,49.16299421312742
753,34551,45.69463863518345
753,34553,44.27188724235731
754,988,33.95585369269929
754,1730,43.93176527297759
754,1954,49.92995093127971
754,34749,36.87817782917155
755,930,37.48332962798263
755,1389,28.42534080710379
755,2172,65.85590330410783
755,34380,48.25971404805462
755,34553,54.037024344425184
756,1227,45.880278987817846
756,1336,75.69015788066504
756,2612,69.35416353759881
756,2697,66.75327707311455
756,35072,43.266615305567875
756,35128,26.627053911388696
757,1060,37.36308338453881
757,1114,24.186773244895647
757,1402,33.301651610693426
757,1655,33.61547262794322
757,34856,32.55764119219941
758,815,40.049968789001575
758,970,28.861739379323623
758,1369,33.421549934136806
758,1800,43.829214001622255
758,1879,40.80441152620633
758,34805,40.496913462633174
758,34828,33.015148038438355
758,35049,43.01162633521314
759,862,36.124783736376884
759,1232,36.6742416417845
759,1572,32.7566787083184
759,1827,38.3275357934736
759,34994,43.41658669218482
759,34997,28.460498941515414
760,939,39.45883931389772
760,941,40.44749683231337
760,1370,49.658836071740545
760,1528,37.48332962798263
760,2133,51.07837115648854
760,34392,58.82176467941097
760,34807,36.40054944640259
761,1344,59.464274989274024
761,1602,35.22782990761707
761,1963,42.95346318982906
761,2054,45.880278987817846
761,34779,35.90264614203248
761,34891,57.14017850864661
762,1373,36.61966684720111
762,1741,33.54101966249684
762,35164,21.840329667841555
762,35167,32.64965543462902
763,765,36.0
763,1374,35.805027579936315
763,1783,35.510561809129406
763,2087,45.89117562233506
764,1237,97.32420048477151
764,1680,33.52610922848042
764,2388,82.87943049997388
764,33355,107.44766167767449
764,33384,85.37564055396598
764,35267,117.38824472663352
765,1206,30.01666203960727
765,1374,22.135943621178654
765,34960,43.278170016764804
766,919,40.311288741492746
766,1265,28.600699292150182
766,1683,35.77708763999664
766,35199,20.8806130178211
766,35264,27.65863337187866
767,2222,97.75479527879949
767,2958,129.0348790056394
767,6359,199.1004771465905
767,34343,58.309518948453004
768,1165,21.400934559032695
768,1829,62.20128616033595
768,1884,39.05124837953327
768,35033,29.068883707497267
768,35170,22.47220505424423
769,901,97.12878049270464
769,3552,109.27488274987991
769,3654,103.16006979447037
769,34770,46.75467891024384
770,3007,289.4304752440558
770,31051,168.2914139223983
770,33395,130.728726758888
771,1097,31.016124838541646
771,1170,41.10960958218893
771,1689,32.2490309931942
772,949,17.08800749063506
772,2293,73.53910524340094
772,2676,65.76473218982953
772,34484,51.0
772,35208,32.802438933713454
773,1687,61.91122676865643
773,1692,44.553338819890925
773,1915,41.48493702538308
773,35139,40.496913462633174
774,1349,32.01562118716424
774,1479,31.89043743820395
775,825,12.165525060596439
775,1661,41.773197148410844
775,1972,42.0
775,34400,64.4437739428721
775,34627,41.0
776,778,29.0
776,1240,44.01136216933077
776,1616,32.64965543462902
776,34199,56.753854494650845
776,35270,28.42534080710379
777,1666,34.0147027033899
777,2067,62.22539674441618
777,2455,60.08327554319921
777,34489,51.62363799656123
777,35142,62.03224967708329
778,1146,19.849433241279208
778,1616,32.202484376209235
778,34199,57.0087712549569
778,34355,52.20153254455275
779,1102,26.832815729997478
779,1272,51.86520991955976
779,1861,48.41487374764082
779,34788,35.12833614050059
780,1197,14.035668847618199
780,1246,39.395431207184416
780,35211,36.89173349139343
781,1727,40.0
781,1839,47.01063709417264
781,34551,50.774009099144415
781,34769,63.00793600809346
782,1078,19.72308292331602
782,1149,39.84971769034255
782,33755,70.8590149522275
782,34290,77.15568676384133
782,34878,82.46211251235322
783,1340,149.21461054467824
783,1734,139.71399357258383
783,4737,156.11854470241516
783,34176,57.271284253105414
784,1157,22.47220505424423
784,31732,159.38946012832844
784,35216,28.284271247461902
785,1222,18.027756377319946
785,1588,29.732137494637012
785,35125,23.08679276123039
786,1284,27.018512172212592
786,1442,34.058772731852805
786,1930,40.0
786,34989,33.83784863137726
786,35250,28.319604517012593
787,917,30.265491900843113
787,1456,32.526911934581186
787,2211,49.8196748283246
787,34588,42.01190307520001
787,34746,43.56604182158393
788,1286,25.495097567963924
788,1312,18.681541692269406
788,2463,72.62231062146122
788,34803,41.340053217188775
788,34824,52.49761899362675
789,934,30.4138126514911
789,1258,31.38470965295043
789,1464,24.698178070456937
789,34853,36.24913792078372
790,1316,18.027756377319946
790,1760,48.104053883222775
790,2382,75.66372975210778
790,33664,75.13321502504735
790,34033,77.00649323271382
790,34560,67.47592163134935
791,1259,28.0178514522438
791,1570,32.449961479175904
791,34506,60.876925020897694
791,35029,58.59180830116101
791,35102,25.632011235952593
791,35103,31.240998703626616
792,1802,55.44366510251645
792,1852,61.40032573203501
792,2185,53.225933528685054
792,2522,62.96824596572466
792,2564,61.0
792,34280,74.24957912338628
792,34857,88.3911760301898
792,35052,26.076809620810597
793,1189,67.26812023536856
793,1678,36.89173349139343
793,34563,43.289721643826724
793,34758,57.48912940721924
793,35054,40.45985664828782
794,1262,44.01136216933077
794,1635,30.083217912982647
794,33851,81.54140052758476
794,33911,66.18912297349165
794,33958,69.46221994724903
794,34397,66.52818951391959
794,34937,77.07788269017254
795,891,19.235384061671343
795,1032,43.73785545725808
795,1607,28.0178514522438
795,35135,23.53720459187964
795,35200,56.08029957123981
796,1552,28.231188426986208
796,1688,42.44997055358225
796,2190,49.03060268852505
796,2677,80.0
796,35004,35.0
796,35134,55.94640292279746
797,871,34.058772731852805
797,1324,21.095023109728988
797,1348,31.400636936215164
798,1211,53.85164807134504
798,1269,16.1245154965971
798,35081,29.154759474226502
798,35140,28.0178514522438
799,1579,69.46221994724903
799,2935,80.52949770115296
799,3023,105.38026380684383
799,33062,95.33624704172071
799,33180,94.37160589923221
799,33915,78.77182237323191
800,1486,44.41846462902562
800,2227,55.47071299343465
800,2680,66.76076692189807
800,4177,188.04254837669055
800,31542,179.836036433191
800,32272,124.19742348374221
800,32540,113.99122773266372
800,34700,43.382023926967726
801,1477,46.14108798023731
801,1507,33.94112549695428
801,1788,34.132096331752024
801,34023,63.150613615387776
801,34630,55.90169943749474
802,954,36.345563690772494
802,1533,28.653097563788805
802,1663,32.69556544854363
802,35237,20.024984394500787
803,2235,58.83026432033091
803,2507,62.03224967708329
803,2654,64.19501538281614
803,34835,39.44616584663204
803,35011,28.160255680657446
804,1107,36.40054944640259
804,1584,41.86884283091664
804,2146,55.47071299343465
805,1559,36.76955262170047
805,2203,48.010415536631214
805,34265,55.10898293381942
805,35148,32.526911934581186
806,2201,96.74709297958259
806,4008,145.91093173576817
806,4506,140.03570973148243
806,31849,140.03570973148243
806,32236,173.24260445975753
806,33639,172.62966141425406
806,34931,49.040799340956916
806,35141,75.8946638440411
807,1437,70.21395872616783
807,1812,53.150729063673246
807,1901,38.01315561749642
807,2099,65.11528238439882
807,33432,84.92938243034621
807,34677,54.48853090330111
807,34897,73.348483283569
808,889,16.1245154965971
808,2125,45.70557952810576
808,34812,39.0
809,964,22.561028345356956
809,1489,23.769728648009426
809,35158,23.0
809,35214,29.0
810,860,55.00909015790027
810,1628,28.442925306655784
810,34475,47.51841748206689
811,1223,25.238858928247925
811,1335,18.027756377319946
812,1338,23.430749027719962
812,1495,23.08679276123039
813,1398,31.240998703626616
813,1447,43.41658669218482
813,1569,28.635642126552707
813,34909,33.83784863137726
814,815,18.0
814,1258,25.0
814,1654,31.78049716414141
814,1656,32.64965543462902
814,35049,35.4682957019364
815,1369,23.600847442411894
815,1656,29.154759474226502
815,35049,27.459060435491963
816,1116,35.4400902933387
816,1447,35.0
816,1547,25.019992006393608
817,887,14.142135623730951
817,1781,37.12142238654117
817,2087,65.19202405202648
817,2343,51.478150704935004
818,1309,32.7566787083184
818,3075,79.55501241279521
818,34906,41.23105625617661
818,35230,32.64965543462902
819,1033,54.45181356024793
819,1449,21.0
819,1468,49.193495504995376
819,1684,52.43090691567332
819,34511,49.39635614091387
820,1803,72.47068372797375
820,2397,58.60034129593445
820,33227,114.63420083029322
820,33449,95.38343671728336
820,35207,52.80151512977634
821,1007,23.769728648009426
821,1379,33.83784863137726
821,2257,53.31041174104736
821,2288,55.036351623268054
821,34044,63.150613615387776
821,34892,62.433965115151864
822,1238,22.02271554554524
822,1377,21.470910553583888
822,34964,51.61395160225576
823,1476,37.20215047547655
823,1553,41.400483088968905
823,2022,44.77722635447622
823,35005,29.427877939124322
824,1069,20.615528128088304
824,2194,48.507731342539614
824,34920,33.52610922848042
824,35172,38.600518131237564
825,950,57.14017850864661
825,1972,41.7612260356422
825,2474,68.24221567329127
825,34443,68.59300255857006
825,34627,42.1070065428546
826,982,60.207972893961475
826,1501,183.44754018519845
826,3471,99.74467404327912
826,4280,176.24131184259835
826,4396,123.68508398347798
826,4797,168.36270370839262
826,33282,90.09439494219383
826,33366,118.1397477566293
826,33809,96.89685237405806
827,2403,57.0087712549569
827,33146,93.7709976485267
827,33937,68.6804193347711
827,34198,99.86490875177326
828,888,19.1049731745428
828,960,31.400636936215164
828,1263,28.30194339616981
828,1833,35.12833614050059
828,34601,44.64302857109943
828,34760,46.04345773288535
829,894,23.08679276123039
829,1352,61.68468205316454
829,1662,34.132096331752024
829,2530,71.61005515987263
829,34402,55.036351623268054
829,34923,35.34119409414458
830,1485,38.01315561749642
830,1557,28.178005607210743
830,1810,34.36568055487916
830,35178,23.53720459187964
831,1716,37.12142238654117
831,6506,29.732137494637012
831,7883,43.829214001622255
831,9965,39.319206502675
831,29329,29.732137494637012
831,30533,32.449961479175904
831,33812,26.92582403567252
832,1699,21.213203435596427
832,3181,12.806248474865697
832,26570,31.144823004794873
832,29013,33.24154027718932
832,32365,26.832815729997478
833,10728,92.63368717696602
833,11049,106.83164325236227
833,11325,93.30058949438637
833,12110,80.09993757800315
833,26000,43.93176527297759
833,29668,71.16881339463234
834,3476,24.698178070456937
834,6794,22.135943621178654
834,7605,28.30194339616981
834,25980,33.06055050963308
834,32658,16.278820596099706
835,1982,34.23448553724738
835,3184,24.351591323771842
835,4579,14.7648230602334
835,32369,13.892443989449804
836,1710,15.297058540778355
836,2305,30.4138126514911
836,8697,35.608987629529715
836,18218,64.07807737440318
836,26578,49.8196748283246
836,28089,37.48332962798263
837,4036,48.27007354458868
837,5683,25.495097567963924
837,9878,37.48332962798263
837,22090,53.85164807134504
837,29654,22.47220505424423
838,3201,44.721359549995796
838,6797,22.847319317591726
838,9933,44.94441010848846
838,26875,30.4138126514911
838,33816,14.7648230602334
839,4857,328.09754647055803
839,6036,617.7200012950851
839,9318,244.92039523077696
839,9804,248.33847869389874
839,12606,450.9944567286831
839,14099,571.6799804086198
839,14495,201.89601283829256
839,14704,315.24117751334455
840,1714,58.077534382926416
840,9513,55.47071299343465
840,10271,50.48762224545735
840,23897,40.607881008493905
840,26876,37.8021163428716
840,28090,38.948684188300895
841,1427,52.03844732503075
841,9231,66.18912297349165
841,9931,60.440052945046304
841,10982,80.32434251209281
841,26879,30.265491900843113
841,27785,34.828149534535996
842,4040,38.600518131237564
842,7619,74.0
842,8156,26.019223662515376
842,8408,31.906112267087632
842,15825,67.0
842,25399,45.45327270945405
842,30261,62.93647591023825
843,4318,64.13267497929586
843,7879,38.28837943815329
843,9981,41.0
843,29344,24.166091947189145
843,30529,21.095023109728988
843,32670,53.150729063673246
843,33536,28.160255680657446
844,2876,22.135943621178654
844,9744,35.77708763999664
844,25716,35.73513677041127
844,32047,18.384776310850235
844,32948,36.40054944640259
845,1421,29.068883707497267
845,7877,25.709920264364882
845,20571,51.15662224971465
845,21464,55.072679252057455
845,25701,50.99019513592785
845,34100,50.35871324805669
846,1712,29.154759474226502
846,8147,71.8679344353238
846,8969,32.64965543462902
846,28100,26.30589287593181
847,8709,33.28663395418648
847,10284,130.0
847,11124,118.86967653695369
847,11439,109.07795377618706
847,21800,53.23532661682466
847,24177,51.088159097779204
847,31161,33.12099032335839
848,1717,31.144823004794873
848,9787,33.54101966249684
848,9807,48.79549159502341
848,23906,50.0
848,30265,20.615528128088304
848,34986,47.095647357266465
849,8715,51.31276644267
849,9840,35.6931365951495
849,11068,104.23531071570709
849,28724,53.665631459994955
849,29355,90.70832376358854
849,31455,17.4928556845359
850,2324,20.615528128088304
850,4051,33.83784863137726
850,9841,35.05709628591621
850,23291,42.01190307520001
850,29667,42.5440947723653
851,2001,28.284271247461902
851,6265,38.948684188300895
851,9530,31.144823004794873
851,25998,36.6742416417845
851,32959,10.198039027185569
852,1722,33.13608305156178
852,2325,58.215118311311535
852,9867,44.40720662234904
852,9888,39.21734310225516
852,10257,49.0
852,25999,34.20526275297414
852,30269,20.615528128088304
853,6813,25.238858928247925
853,6814,23.259406699226016
853,15553,74.32361670424818
853,28435,30.23243291566195
854,1043,26.92582403567252
854,3029,78.74642849044012
854,3454,124.45882853377658
854,3913,105.23307464861035
854,35000,57.4543296888929
854,35012,33.61547262794322
855,2371,70.76722405181653
855,2944,72.11102550927978
855,3075,106.07544484940895
855,34747,39.6232255123179
855,34792,37.33630940518894
855,34872,49.51767361255979
855,35230,72.42237223399962
856,1073,17.0
856,2421,72.86288492778748
856,2930,73.24616030891995
856,33588,95.13148795220224
856,34863,61.85466837676846
857,1521,73.68174807915459
857,1561,70.57619995437555
857,2268,59.64059020499378
857,2513,59.481089431852205
857,35096,34.058772731852805
858,898,48.010415536631214
858,1450,43.829214001622255
858,1900,39.21734310225516
858,34354,55.362442142665635
859,1219,21.400934559032695
859,1364,69.3757882838098
859,2816,86.21484790916237
859,3064,76.00657866263946
859,35220,22.090722034374522
860,1399,40.70626487409524
860,33983,72.89718787443039
860,34333,56.64803615307419
860,34475,67.88225099390856
860,35223,37.20215047547655
861,1185,28.231188426986208
861,1399,25.495097567963924
862,1162,36.40054944640259
862,1367,24.758836806279895
862,1572,31.400636936215164
862,34994,30.066592756745816
863,2051,67.00746227100382
863,2496,73.7563556583431
863,2904,70.178344238091
863,34394,52.88667128870941
864,1659,30.083217912982647
864,1682,47.80167361086848
864,2132,55.60575509783138
864,34808,37.0
864,34914,85.61541917201598
864,35259,89.49860334105779
865,940,30.14962686336267
865,1064,13.038404810405298
865,34656,42.7551166528639
865,34911,33.24154027718932
866,1093,55.57877292636101
866,1164,34.48187929913333
866,2016,40.01249804748511
866,2252,59.405386961116584
866,35262,26.40075756488817
867,1166,50.99019513592785
867,1289,142.79005567615695
867,1855,41.340053217188775
867,2825,78.39005038906404
867,33485,118.10588469674151
867,34342,53.33854141237835
867,34666,66.06814663663572
868,959,27.294688127912362
868,1303,114.9826073804208
868,2330,78.10249675906654
868,3532,102.42070103255493
868,34170,59.135437767890075
869,1167,22.360679774997898
869,4208,147.898613921835
869,33934,87.96590248499699
869,34893,49.51767361255979
870,1555,73.05477397131553
870,2710,65.80273550544841
870,3358,96.64884893261792
870,34629,49.24428900898052
870,34833,62.42595614005443
871,1324,28.0178514522438
871,1505,43.9089968002003
871,1944,46.04345773288535
872,894,24.020824298928627
872,1481,21.02379604162864
872,35060,29.732137494637012
872,35082,28.160255680657446
873,1665,38.2099463490856
873,1834,38.948684188300895
873,33152,97.26767191621273
873,33183,93.7709976485267
874,1244,48.08326112068523
874,1534,52.32590180780452
874,2165,47.43416490252569
874,34374,60.53924347066124
874,34636,43.93176527297759
875,895,39.01281840626232
875,1365,64.5600495662759
875,1753,46.75467891024384
875,1976,43.382023926967726
875,34817,40.311288741492746
876,1617,29.5296461204668
876,1748,41.72529209005013
876,1898,37.64306044943742
876,34618,49.24428900898052
876,34896,34.713109915419565
877,1621,69.07966415668217
877,2435,77.10382610480494
877,4109,111.87939935484101
877,35149,26.570660511172846
878,1047,27.65863337187866
878,1082,20.248456731316587
878,1516,22.20360331117452
878,35094,34.20526275297414
879,1247,53.600373133029585
879,1359,27.80287754891569
879,1923,47.634021455258214
879,32167,154.50889942006577
879,34772,87.20665112249179
880,1020,38.3275357934736
880,1458,27.586228448267445
880,1927,38.07886552931954
881,1199,33.83784863137726
881,1732,31.78049716414141
881,2009,40.26164427839479
881,2269,70.76722405181653
881,33978,66.48308055437865
881,34011,69.6419413859206
881,35246,87.80091115700337
882,972,23.194827009486403
882,1101,71.34423592694787
882,1770,69.77822009767804
882,3209,80.4114419718985
882,32510,131.03434664239754
882,32570,116.29703349613007
882,33591,97.65244492586962
883,1281,58.69412236331676
883,1934,67.11929677819934
883,2411,54.405882034941776
883,2539,60.08327554319921
883,34501,50.59644256269407
883,34504,72.24956747275377
884,1098,27.892651361962706
884,1459,30.479501308256342
884,2139,49.24428900898052
884,34395,52.952809179494906
884,34642,51.31276644267
884,34790,53.74011537017761
885,1058,34.52535300326414
885,1853,41.048751503547585
885,2216,46.010868281309364
885,34282,78.49203781276162
885,34995,32.89376840679705
885,35193,40.0
886,1228,20.0
886,1291,57.723478758647246
886,35030,35.510561809129406
886,35129,35.38361202590826
887,1201,25.495097567963924
887,1781,31.144823004794873
888,1263,13.92838827718412
888,34760,40.607881008493905
888,35026,38.41874542459709
889,1276,23.021728866442675
889,2125,49.24428900898052
889,34812,38.01315561749642
889,34870,50.20956084253277
890,950,46.04345773288535
890,1638,28.635642126552707
890,2499,67.42403132415029
890,34781,41.43669871020132
891,1100,52.46903848937962
891,1607,30.805843601498726
891,1914,48.16637831516918
891,1967,38.2099463490856
891,35135,29.5296461204668
891,35173,51.478150704935004
892,1172,32.28002478313795
892,2115,51.61395160225576
892,2570,62.03224967708329
892,33604,92.9623579735368
892,34631,59.464274989274024
893,981,40.11234224026316
893,1378,105.38026380684383
893,1858,36.76955262170047
893,2225,46.010868281309364
893,3018,77.83315488916018
893,34371,106.17438485811914
893,34768,40.11234224026316
894,1481,30.479501308256342
894,1662,27.459060435491963
894,34923,34.92849839314596
894,35082,32.2490309931942
895,1350,30.528675044947494
895,1976,42.941821107167776
895,2069,41.23105625617661
895,34817,44.41846462902562
895,34924,54.037024344425184
896,1074,43.56604182158393
896,1212,31.016124838541646
896,1896,43.60045871318328
896,35065,29.832867780352597
897,2682,90.60905032059435
897,2757,72.47068372797375
897,3304,83.54639429682169
897,34401,70.76722405181653
898,1352,23.345235059857504
898,1900,50.20956084253277
898,2070,40.19950248448356
898,34354,60.41522986797286
898,34403,56.859475903318
899,2722,92.76313923105448
899,4664,136.6821129482567
899,34546,51.62363799656123
900,1435,41.14608122288197
900,1560,29.832867780352597
900,2233,46.09772228646444
900,34844,38.600518131237564
900,35014,36.89173349139343
900,35246,47.885279575251516
901,2077,111.42710621747295
901,3552,99.74467404327912
901,30425,210.23796041628637
901,31852,142.414886862294
901,33343,108.4665847162157
901,34770,77.17512552629896
902,1563,26.92582403567252
902,1738,153.57408635573907
902,2074,42.720018726587654
902,33458,127.47548783981962
902,35151,28.231188426986208
903,1028,39.20459156782532
903,1353,45.5411901469428
903,1761,47.01063709417264
903,2200,54.405882034941776
903,2660,60.03332407921454
903,34851,41.14608122288197
904,928,22.02271554554524
904,1308,43.32435804486894
904,1872,47.38143096192854
904,1902,37.69615364994153
904,1925,36.22154055254967
905,989,55.08175741568164
905,1866,34.92849839314596
905,1950,69.6419413859206
905,33155,97.29337079164233
905,34611,114.23659658795863
905,34645,63.655321851358195
906,2459,57.77542730261716
906,3263,80.62257748298549
906,3404,168.0773631397161
906,34556,47.853944456021594
906,34796,63.41135544995076
907,1110,22.135943621178654
907,1821,48.16637831516918
907,2437,52.08646657242167
907,35186,29.68164415931166
907,35218,24.186773244895647
908,1311,50.0
908,1438,55.02726596879042
908,1520,25.80697580112788
908,1841,53.41348144429457
908,34881,36.0
908,35019,44.553338819890925
909,1931,60.0
909,2718,114.28035701729323
909,34296,56.22277118748239
909,34644,72.80109889280519
910,1304,27.784887978899608
910,1548,30.4138126514911
910,1778,30.0
910,34427,52.773099207835045
910,35255,26.92582403567252
911,1085,32.55764119219941
911,1779,67.08203932499369
911,1825,38.8329756778952
911,33558,90.37698822156003
911,34384,57.77542730261716
912,1333,38.07886552931954
912,1542,29.068883707497267
912,1843,33.37663853655727
912,34683,47.4236228055175
912,34929,34.0147027033899
913,967,34.058772731852805
913,1337,19.849433241279208
913,1759,45.45327270945405
913,34557,50.695167422546305
913,34991,36.71511950137164
914,1162,26.248809496813376
914,1183,25.632011235952593
914,1847,33.95585369269929
914,35224,26.832815729997478
915,2045,63.41135544995076
915,2248,74.02702209328699
915,35070,74.84650960465692
916,998,15.297058540778355
916,1523,60.74537019394976
916,2850,69.12307863514182
916,35101,30.463092423455635
917,1456,20.248456731316587
917,1696,50.774009099144415
917,34746,41.593268686170845
917,35179,51.10772935672255
918,1404,29.410882339705484
918,1883,38.47076812334269
918,1939,36.124783736376884
919,1034,15.524174696260024
919,1637,25.709920264364882
919,1683,36.124783736376884
920,1007,27.16615541441225
920,1323,42.37924020083418
920,1379,27.202941017470888
920,2064,43.382023926967726
920,2192,44.721359549995796
920,34892,36.124783736376884
921,1270,30.463092423455635
921,1612,34.655446902326915
922,1041,12.649110640673518
922,1532,46.06517122512408
922,1943,48.16637831516918
922,2195,46.8187996428785
922,35084,31.38470965295043
922,35111,29.120439557122072
923,2092,48.82622246293481
923,2507,60.8276253029822
923,31605,152.80052355931247
923,35011,56.859475903318
923,35209,115.73245007343446
924,1537,86.83317338436964
924,1550,39.66106403010388
924,4108,113.75851616472501
924,35115,31.38470965295043
924,35116,37.48332962798263
925,1275,12.041594578792296
925,1486,67.72001181334805
925,2231,1340.0134327684927
925,4624,128.01562404644207
925,11209,551.0326669082333
925,13775,744.0060483625116
925,34789,40.11234224026316
925,34840,46.04345773288535
926,960,21.02379604162864
926,1585,28.600699292150182
926,1754,28.0
926,34874,37.48332962798263
927,1045,41.19465984809196
927,1103,33.54101966249684
927,1792,56.60388679233962
927,2122,66.21933252457322
927,3030,73.348483283569
927,34875,38.07886552931954
927,35117,35.0
928,986,31.064449134018133
928,1729,33.60059523282288
928,1902,34.92849839314596
929,1180,20.615528128088304
929,1249,13.038404810405298
929,34680,62.22539674441618
930,1155,18.384776310850235
930,1389,24.839484696748443
930,32917,104.17293314484334
930,34380,68.41052550594829
931,1361,15.132745950421556
931,35124,28.0178514522438
932,1002,32.0624390837628
932,1583,47.885279575251516
932,1648,25.019992006393608
932,1652,27.730849247724095
932,1793,35.510561809129406
932,34902,38.27531841800928
932,34998,44.598206241955516
932,35039,49.040799340956916
933,995,49.040799340956916
933,1360,47.43416490252569
933,1627,25.632011235952593
933,1823,33.24154027718932
933,34953,40.496913462633174
933,35067,34.48187929913333
934,1287,13.416407864998739
934,1464,27.65863337187866
934,34853,40.85339643163099
934,35160,31.906112267087632
935,1498,65.80273550544841
935,2082,39.01281840626232
935,33465,91.0823802938856
935,33762,87.46427842267951
935,34361,87.45856161634491
935,34757,77.38862965578342
936,1031,20.223748416156685
936,1244,34.785054261852174
936,3117,77.62087348130012
936,34437,53.9351462406472
937,1782,32.64965543462902
937,2552,64.00781202322104
937,33454,149.84325143295575
937,34060,65.37583651472461
937,34196,72.40165743959182
937,34612,101.07423014794622
938,1366,37.16180835212409
938,2442,52.630789467763066
938,2521,70.9365914038728
938,2562,64.4980619863884
938,34538,63.89053137985315
939,1257,78.77182237323191
939,1370,16.15549442140351
939,1633,30.0
939,33764,81.54140052758476
939,34392,54.230987451824994
940,1064,41.19465984809196
940,2615,70.80254232723568
940,2959,71.06335201775947
940,34911,44.40720662234904
940,35104,31.016124838541646
940,35225,42.20189569201838
941,1469,33.28663395418648
941,1528,23.853720883753127
941,35263,26.0
942,1000,53.03772242470448
942,1574,24.596747752497688
942,2702,62.36184731067546
942,34214,61.18823416311342
942,34565,69.31089380465383
942,34662,50.53711507397311
943,1208,41.0
943,1372,28.30194339616981
943,1742,27.16615541441225
943,1805,39.698866482558415
943,34933,35.05709628591621
943,35197,36.76955262170047
944,1003,30.066592756745816
944,1765,33.83784863137726
944,2112,40.01249804748511
944,35077,30.805843601498726
945,1785,31.78049716414141
945,2058,43.41658669218482
945,34599,47.265209192385896
946,1296,27.730849247724095
946,1406,29.68164415931166
946,2287,47.80167361086848
946,35204,26.0
947,1209,29.410882339705484
947,1409,22.627416997969522
947,1885,47.38143096192854
947,35136,28.160255680657446
948,1006,31.064449134018133
948,1069,42.190046219457976
948,2446,68.01470429252781
948,2500,59.033888572581766
948,34963,34.52535300326414
948,35001,39.11521443121589
948,35172,40.36087214122113
949,1606,48.76474136094644
949,2399,50.00999900019995
949,2676,59.30430001273095
950,2474,55.02726596879042
950,2499,53.46026561849464
950,34443,53.75872022286245
951,1581,116.10340218959993
951,2222,47.53945729601885
951,2571,65.0
951,31326,183.84776310850236
951,31875,185.04323819042943
951,32294,128.09761902549164
951,33887,87.09190547921202
952,978,26.019223662515376
952,1660,27.730849247724095
952,1913,60.4648658313239
952,2501,61.40032573203501
952,34572,48.662100242385755
952,35035,74.24957912338628
953,1327,58.463663928973865
953,1381,33.54101966249684
953,1790,35.805027579936315
953,1920,59.64059020499378
953,2259,45.27692569068709
953,34940,36.40054944640259
953,35144,49.64876634922564
953,35239,25.019992006393608
954,1663,33.97057550292606
954,1696,44.40720662234904
954,1894,37.12142238654117
954,35113,33.61547262794322
954,35179,44.204072210600685
955,983,55.00909015790027
955,1583,31.144823004794873
955,1811,38.41874542459709
955,35039,39.824615503479755
955,35145,28.160255680657446
956,982,65.00769185258002
956,2367,48.093658625644196
956,2549,71.06335201775947
956,30573,183.17477992343814
956,34635,46.69047011971501
956,35241,42.20189569201838
957,1068,30.265491900843113
957,1454,19.72308292331602
957,1535,37.73592452822641
957,34051,71.30918594402827
957,34099,64.19501538281614
957,34904,43.829214001622255
958,1342,76.2954782408499
958,1664,60.41522986797286
958,2145,56.586217403180434
958,3575,89.56003573022959
958,34236,62.0966987850401
958,34868,48.41487374764082
958,34900,52.3450093132096
